group,value,kind,label
Laypeople,0.06391076515949762,individual_human,Laypeople
Laypeople,0.0660243251636454,individual_human,Laypeople
Laypeople,0.07024130463601777,individual_human,Laypeople
Laypeople,0.08064321104523096,individual_human,Laypeople
Laypeople,0.08342308739849173,individual_human,Laypeople
Laypeople,0.0845372822107014,individual_human,Laypeople
Laypeople,0.08557219516729683,individual_human,Laypeople
Laypeople,0.08564116819515877,individual_human,Laypeople
Laypeople,0.08705810982811366,individual_human,Laypeople
Laypeople,0.08963331860162077,individual_human,Laypeople
Laypeople,0.08999363257501862,individual_human,Laypeople
Laypeople,0.09569803565929427,individual_human,Laypeople
Laypeople,0.0983026616332043,individual_human,Laypeople
Laypeople,0.1110091602159104,individual_human,Laypeople
Laypeople,0.11538994279698048,individual_human,Laypeople
Laypeople,0.1160093819538035,individual_human,Laypeople
Laypeople,0.11622968181574746,individual_human,Laypeople
Laypeople,0.12077443523055707,individual_human,Laypeople
Laypeople,0.1266331227159239,individual_human,Laypeople
Laypeople,0.12730652985249855,individual_human,Laypeople
Laypeople,0.13051070105600163,individual_human,Laypeople
Laypeople,0.13952348005870596,individual_human,Laypeople
Laypeople,0.14501785832282796,individual_human,Laypeople
Laypeople,0.15103244253224435,individual_human,Laypeople
Laypeople,0.15600446334166013,individual_human,Laypeople
Laypeople,0.1597044565616358,individual_human,Laypeople
Laypeople,0.160611767154723,individual_human,Laypeople
Laypeople,0.16580999586472128,individual_human,Laypeople
Laypeople,0.16591385669787687,individual_human,Laypeople
Laypeople,0.16626365558159462,individual_human,Laypeople
Laypeople,0.1677274961370529,individual_human,Laypeople
Laypeople,0.173268391310842,individual_human,Laypeople
Laypeople,0.17727689235577299,individual_human,Laypeople
Laypeople,0.18474971916685023,individual_human,Laypeople
Laypeople,0.19002987830132181,individual_human,Laypeople
Laypeople,0.20329837481306315,individual_human,Laypeople
Laypeople,0.21136790321199292,individual_human,Laypeople
Laypeople,0.2142064038960325,individual_human,Laypeople
Laypeople,0.2203545525245027,individual_human,Laypeople
Laypeople,0.22421206950279662,individual_human,Laypeople
Laypeople,0.22578542814521543,individual_human,Laypeople
Laypeople,0.22738685240780682,individual_human,Laypeople
Laypeople,0.22959502780562493,individual_human,Laypeople
Laypeople,0.23565588438681984,individual_human,Laypeople
Laypeople,0.2391036126658422,individual_human,Laypeople
Laypeople,0.24303299040915505,individual_human,Laypeople
Laypeople,0.24333873686368718,individual_human,Laypeople
Laypeople,0.24510914533183742,individual_human,Laypeople
Laypeople,0.25027282060628997,individual_human,Laypeople
Laypeople,0.25151888246288756,individual_human,Laypeople
Laypeople,0.25334913769243755,individual_human,Laypeople
Laypeople,0.2557780194139058,individual_human,Laypeople
Laypeople,0.25782180305819014,individual_human,Laypeople
Laypeople,0.2593771141323705,individual_human,Laypeople
Laypeople,0.26146540725043516,individual_human,Laypeople
Laypeople,0.2627749420684685,individual_human,Laypeople
Laypeople,0.26383410282298864,individual_human,Laypeople
Laypeople,0.27514164360287385,individual_human,Laypeople
Laypeople,0.27989420159914463,individual_human,Laypeople
Laypeople,0.2802801619700614,individual_human,Laypeople
Laypeople,0.28445033233793227,individual_human,Laypeople
Laypeople,0.28945153486505537,individual_human,Laypeople
Laypeople,0.29521751692006876,individual_human,Laypeople
Laypeople,0.30276840952011475,individual_human,Laypeople
Laypeople,0.30491252817680814,individual_human,Laypeople
Laypeople,0.30629776953149485,individual_human,Laypeople
Laypeople,0.30714948374924056,individual_human,Laypeople
Laypeople,0.3102699719208247,individual_human,Laypeople
Laypeople,0.31032859082440045,individual_human,Laypeople
Laypeople,0.31085124049440715,individual_human,Laypeople
Laypeople,0.31126003073993297,individual_human,Laypeople
Laypeople,0.31539376434621136,individual_human,Laypeople
Laypeople,0.31892090753056246,individual_human,Laypeople
Laypeople,0.31959148103250523,individual_human,Laypeople
Laypeople,0.3200181735110441,individual_human,Laypeople
Laypeople,0.3219514747320677,individual_human,Laypeople
Laypeople,0.3253489963768969,individual_human,Laypeople
Laypeople,0.32833110099272894,individual_human,Laypeople
Laypeople,0.3295970134649909,individual_human,Laypeople
Laypeople,0.33182065717244696,individual_human,Laypeople
Laypeople,0.33218827848636245,individual_human,Laypeople
Laypeople,0.335698495049626,individual_human,Laypeople
Laypeople,0.3371025986321513,individual_human,Laypeople
Laypeople,0.33720993530006116,individual_human,Laypeople
Laypeople,0.33736373320930246,individual_human,Laypeople
Laypeople,0.33871725745452597,individual_human,Laypeople
Laypeople,0.34310626072563494,individual_human,Laypeople
Laypeople,0.3433420520848336,individual_human,Laypeople
Laypeople,0.3433991981625486,individual_human,Laypeople
Laypeople,0.3489404871962607,individual_human,Laypeople
Laypeople,0.3500842753435995,individual_human,Laypeople
Laypeople,0.35389650937741396,individual_human,Laypeople
Laypeople,0.35995698984774693,individual_human,Laypeople
Laypeople,0.3602058366580735,individual_human,Laypeople
Laypeople,0.3663960561259541,individual_human,Laypeople
Laypeople,0.3686672853487064,individual_human,Laypeople
Laypeople,0.3704694768713405,individual_human,Laypeople
Laypeople,0.37212279863767084,individual_human,Laypeople
Laypeople,0.3736636115409904,individual_human,Laypeople
Laypeople,0.37382866644754537,individual_human,Laypeople
Laypeople,0.37492177349341144,individual_human,Laypeople
Laypeople,0.3757674135435213,individual_human,Laypeople
Laypeople,0.3795610326864534,individual_human,Laypeople
Laypeople,0.37980402441677413,individual_human,Laypeople
Laypeople,0.38254884054408683,individual_human,Laypeople
Laypeople,0.38291236327840383,individual_human,Laypeople
Laypeople,0.38310487322541825,individual_human,Laypeople
Laypeople,0.3831280190614521,individual_human,Laypeople
Laypeople,0.3840495713608472,individual_human,Laypeople
Laypeople,0.3841163076703613,individual_human,Laypeople
Laypeople,0.3876274673560909,individual_human,Laypeople
Laypeople,0.3886944551468375,individual_human,Laypeople
Laypeople,0.38930534730828903,individual_human,Laypeople
Laypeople,0.3898912082519176,individual_human,Laypeople
Laypeople,0.3916328944596353,individual_human,Laypeople
Laypeople,0.3934687654704609,individual_human,Laypeople
Laypeople,0.39449276211746104,individual_human,Laypeople
Laypeople,0.3965885542493291,individual_human,Laypeople
Laypeople,0.39776816264687015,individual_human,Laypeople
Laypeople,0.40068204038917665,individual_human,Laypeople
Laypeople,0.40709754421166106,individual_human,Laypeople
Laypeople,0.41326994532608813,individual_human,Laypeople
Laypeople,0.41524345156913983,individual_human,Laypeople
Laypeople,0.4153493796330409,individual_human,Laypeople
Laypeople,0.4162572134537886,individual_human,Laypeople
Laypeople,0.4163958912192144,individual_human,Laypeople
Laypeople,0.41681543595725123,individual_human,Laypeople
Laypeople,0.4172536279672235,individual_human,Laypeople
Laypeople,0.42029980888494833,individual_human,Laypeople
Laypeople,0.4221190458346945,individual_human,Laypeople
Laypeople,0.42346194045945035,individual_human,Laypeople
Laypeople,0.42410155900742064,individual_human,Laypeople
Laypeople,0.4256061350574439,individual_human,Laypeople
Laypeople,0.43088803843288564,individual_human,Laypeople
Laypeople,0.4329078253548332,individual_human,Laypeople
Laypeople,0.4333092080255107,individual_human,Laypeople
Laypeople,0.4333162535995237,individual_human,Laypeople
Laypeople,0.4353551289439,individual_human,Laypeople
Laypeople,0.43671307812071697,individual_human,Laypeople
Laypeople,0.43731361941349395,individual_human,Laypeople
Laypeople,0.4394863808469999,individual_human,Laypeople
Laypeople,0.44039443243818643,individual_human,Laypeople
Laypeople,0.44053185626006963,individual_human,Laypeople
Laypeople,0.44082480119633427,individual_human,Laypeople
Laypeople,0.44127851623908076,individual_human,Laypeople
Laypeople,0.44356019896554066,individual_human,Laypeople
Laypeople,0.4483400280470619,individual_human,Laypeople
Laypeople,0.4502789778933642,individual_human,Laypeople
Laypeople,0.45145536843750883,individual_human,Laypeople
Laypeople,0.4528953268270019,individual_human,Laypeople
Laypeople,0.45290163902922853,individual_human,Laypeople
Laypeople,0.4531983132312878,individual_human,Laypeople
Laypeople,0.45333040338490516,individual_human,Laypeople
Laypeople,0.45574628989760807,individual_human,Laypeople
Laypeople,0.456004935417804,individual_human,Laypeople
Laypeople,0.45682430727362444,individual_human,Laypeople
Laypeople,0.45693186949270787,individual_human,Laypeople
Laypeople,0.45779536706436813,individual_human,Laypeople
Laypeople,0.4579097831376873,individual_human,Laypeople
Laypeople,0.4583430568191831,individual_human,Laypeople
Laypeople,0.45877650791865876,individual_human,Laypeople
Laypeople,0.45920994775103974,individual_human,Laypeople
Laypeople,0.45927130585351283,individual_human,Laypeople
Laypeople,0.45927500234074015,individual_human,Laypeople
Laypeople,0.4612852633105608,individual_human,Laypeople
Laypeople,0.4615176075100596,individual_human,Laypeople
Laypeople,0.46364462082881197,individual_human,Laypeople
Laypeople,0.4638000254882789,individual_human,Laypeople
Laypeople,0.4638815092833299,individual_human,Laypeople
Laypeople,0.46395480990619525,individual_human,Laypeople
Laypeople,0.46492982501484875,individual_human,Laypeople
Laypeople,0.4667807113956804,individual_human,Laypeople
Laypeople,0.4668476682267264,individual_human,Laypeople
Laypeople,0.4674503250552552,individual_human,Laypeople
Laypeople,0.46801581144464083,individual_human,Laypeople
Laypeople,0.4680628815915738,individual_human,Laypeople
Laypeople,0.46851708924031926,individual_human,Laypeople
Laypeople,0.4711298657778477,individual_human,Laypeople
Laypeople,0.47127458719899595,individual_human,Laypeople
Laypeople,0.47187483081068016,individual_human,Laypeople
Laypeople,0.4722992041116489,individual_human,Laypeople
Laypeople,0.473176545903072,individual_human,Laypeople
Laypeople,0.4745551300687758,individual_human,Laypeople
Laypeople,0.47478131495522385,individual_human,Laypeople
Laypeople,0.47499146097293765,individual_human,Laypeople
Laypeople,0.4762113962699428,individual_human,Laypeople
Laypeople,0.4763097079183025,individual_human,Laypeople
Laypeople,0.47727803907385563,individual_human,Laypeople
Laypeople,0.4772990343091851,individual_human,Laypeople
Laypeople,0.477820077937526,individual_human,Laypeople
Laypeople,0.47913023737610244,individual_human,Laypeople
Laypeople,0.47925968110132405,individual_human,Laypeople
Laypeople,0.4804003067761455,individual_human,Laypeople
Laypeople,0.48128444507045914,individual_human,Laypeople
Laypeople,0.4825377937309283,individual_human,Laypeople
Laypeople,0.4835864170068216,individual_human,Laypeople
Laypeople,0.4851940987628422,individual_human,Laypeople
Laypeople,0.48545705562806096,individual_human,Laypeople
Laypeople,0.48706176673318696,individual_human,Laypeople
Laypeople,0.4886159198040677,individual_human,Laypeople
Laypeople,0.48889911649442397,individual_human,Laypeople
Laypeople,0.48932880031999576,individual_human,Laypeople
Laypeople,0.4922369296685025,individual_human,Laypeople
Laypeople,0.4934524897364678,individual_human,Laypeople
Laypeople,0.49441011258896045,individual_human,Laypeople
Laypeople,0.49589935326510554,individual_human,Laypeople
Laypeople,0.49603026884632817,individual_human,Laypeople
Laypeople,0.4961535817542598,individual_human,Laypeople
Laypeople,0.4975893615658701,individual_human,Laypeople
Laypeople,0.49951820354414506,individual_human,Laypeople
Laypeople,0.5003399241923401,individual_human,Laypeople
Laypeople,0.5006126803826082,individual_human,Laypeople
Laypeople,0.501530791189901,individual_human,Laypeople
Laypeople,0.5026322191312182,individual_human,Laypeople
Laypeople,0.5040304362240359,individual_human,Laypeople
Laypeople,0.5059842907280007,individual_human,Laypeople
Laypeople,0.5074874195228185,individual_human,Laypeople
Laypeople,0.5084331654207209,individual_human,Laypeople
Laypeople,0.5086878314995916,individual_human,Laypeople
Laypeople,0.509057649281922,individual_human,Laypeople
Laypeople,0.5105677864234899,individual_human,Laypeople
Laypeople,0.5106258517018889,individual_human,Laypeople
Laypeople,0.5110756395034849,individual_human,Laypeople
Laypeople,0.5113192738269392,individual_human,Laypeople
Laypeople,0.511534661328913,individual_human,Laypeople
Laypeople,0.512539079219276,individual_human,Laypeople
Laypeople,0.5130353484692227,individual_human,Laypeople
Laypeople,0.5132334113290264,individual_human,Laypeople
Laypeople,0.5134972544766914,individual_human,Laypeople
Laypeople,0.5144798972605483,individual_human,Laypeople
Laypeople,0.5151476865224406,individual_human,Laypeople
Laypeople,0.5154554551734478,individual_human,Laypeople
Laypeople,0.5156599307952351,individual_human,Laypeople
Laypeople,0.5159685382734918,individual_human,Laypeople
Laypeople,0.5168084908235864,individual_human,Laypeople
Laypeople,0.5182661022091919,individual_human,Laypeople
Laypeople,0.5185200521499186,individual_human,Laypeople
Laypeople,0.5189748878708815,individual_human,Laypeople
Laypeople,0.5190014484442684,individual_human,Laypeople
Laypeople,0.5192521172809362,individual_human,Laypeople
Laypeople,0.5194250470178291,individual_human,Laypeople
Laypeople,0.5207574644517665,individual_human,Laypeople
Laypeople,0.5211441519979404,individual_human,Laypeople
Laypeople,0.5230346726688608,individual_human,Laypeople
Laypeople,0.523632575807839,individual_human,Laypeople
Laypeople,0.5240046857172048,individual_human,Laypeople
Laypeople,0.5244335318244727,individual_human,Laypeople
Laypeople,0.5251428785826564,individual_human,Laypeople
Laypeople,0.5259218905567025,individual_human,Laypeople
Laypeople,0.5262993996669552,individual_human,Laypeople
Laypeople,0.5272650296217278,individual_human,Laypeople
Laypeople,0.5294411513368675,individual_human,Laypeople
Laypeople,0.5294566527480963,individual_human,Laypeople
Laypeople,0.5305764345586891,individual_human,Laypeople
Laypeople,0.5314642032086163,individual_human,Laypeople
Laypeople,0.5315373268867493,individual_human,Laypeople
Laypeople,0.5320998220065749,individual_human,Laypeople
Laypeople,0.5339694446023938,individual_human,Laypeople
Laypeople,0.5353098503634,individual_human,Laypeople
Laypeople,0.5374889702519093,individual_human,Laypeople
Laypeople,0.5375159889797908,individual_human,Laypeople
Laypeople,0.5383362697438765,individual_human,Laypeople
Laypeople,0.5384009446912684,individual_human,Laypeople
Laypeople,0.5385287659824982,individual_human,Laypeople
Laypeople,0.5392228545740146,individual_human,Laypeople
Laypeople,0.5394539389050287,individual_human,Laypeople
Laypeople,0.5396365025898568,individual_human,Laypeople
Laypeople,0.5398673575350191,individual_human,Laypeople
Laypeople,0.540509834730294,individual_human,Laypeople
Laypeople,0.5405517062763383,individual_human,Laypeople
Laypeople,0.5407013511311018,individual_human,Laypeople
Laypeople,0.5417107551667476,individual_human,Laypeople
Laypeople,0.5425882655060368,individual_human,Laypeople
Laypeople,0.5431340710725612,individual_human,Laypeople
Laypeople,0.5439688359253402,individual_human,Laypeople
Laypeople,0.5441313927956589,individual_human,Laypeople
Laypeople,0.5456720008723412,individual_human,Laypeople
Laypeople,0.5463841332035385,individual_human,Laypeople
Laypeople,0.5467777161898202,individual_human,Laypeople
Laypeople,0.5468547619508186,individual_human,Laypeople
Laypeople,0.547540666106337,individual_human,Laypeople
Laypeople,0.5476505048198637,individual_human,Laypeople
Laypeople,0.5478891300737171,individual_human,Laypeople
Laypeople,0.5479039042894684,individual_human,Laypeople
Laypeople,0.548176738899196,individual_human,Laypeople
Laypeople,0.5511252871497603,individual_human,Laypeople
Laypeople,0.552259942579504,individual_human,Laypeople
Laypeople,0.5525882632230218,individual_human,Laypeople
Laypeople,0.5530984130593678,individual_human,Laypeople
Laypeople,0.5538988023125571,individual_human,Laypeople
Laypeople,0.5548958190596734,individual_human,Laypeople
Laypeople,0.5555056018924857,individual_human,Laypeople
Laypeople,0.5556098853559028,individual_human,Laypeople
Laypeople,0.5561212688086676,individual_human,Laypeople
Laypeople,0.5562421763602889,individual_human,Laypeople
Laypeople,0.5563455764226382,individual_human,Laypeople
Laypeople,0.5579830054703412,individual_human,Laypeople
Laypeople,0.5582042594502079,individual_human,Laypeople
Laypeople,0.558262298868184,individual_human,Laypeople
Laypeople,0.5584057757557488,individual_human,Laypeople
Laypeople,0.5588337737248157,individual_human,Laypeople
Laypeople,0.5589577770953463,individual_human,Laypeople
Laypeople,0.5593502370447834,individual_human,Laypeople
Laypeople,0.5593715476021398,individual_human,Laypeople
Laypeople,0.5594731849589446,individual_human,Laypeople
Laypeople,0.5605608820596727,individual_human,Laypeople
Laypeople,0.5611161670892937,individual_human,Laypeople
Laypeople,0.5612611840830708,individual_human,Laypeople
Laypeople,0.5621171675686483,individual_human,Laypeople
Laypeople,0.5624469825916399,individual_human,Laypeople
Laypeople,0.5632218194668989,individual_human,Laypeople
Laypeople,0.5639065590606888,individual_human,Laypeople
Laypeople,0.564716430919683,individual_human,Laypeople
Laypeople,0.5655003769416002,individual_human,Laypeople
Laypeople,0.5663869500338233,individual_human,Laypeople
Laypeople,0.566571122448533,individual_human,Laypeople
Laypeople,0.5673606203254687,individual_human,Laypeople
Laypeople,0.567383471865217,individual_human,Laypeople
Laypeople,0.5681058110131079,individual_human,Laypeople
Laypeople,0.5683523666384406,individual_human,Laypeople
Laypeople,0.5691583696685268,individual_human,Laypeople
Laypeople,0.5702400168946936,individual_human,Laypeople
Laypeople,0.5703818938703077,individual_human,Laypeople
Laypeople,0.5704610965734936,individual_human,Laypeople
Laypeople,0.5710085324801778,individual_human,Laypeople
Laypeople,0.5716012130658347,individual_human,Laypeople
Laypeople,0.5719055587805499,individual_human,Laypeople
Laypeople,0.5719500787215896,individual_human,Laypeople
Laypeople,0.5744807717350832,individual_human,Laypeople
Laypeople,0.5747589212439483,individual_human,Laypeople
Laypeople,0.5758821607968116,individual_human,Laypeople
Laypeople,0.5761291498310716,individual_human,Laypeople
Laypeople,0.5765264056094481,individual_human,Laypeople
Laypeople,0.5765809821983359,individual_human,Laypeople
Laypeople,0.5788778920456935,individual_human,Laypeople
Laypeople,0.5795127929121098,individual_human,Laypeople
Laypeople,0.5798960546998564,individual_human,Laypeople
Laypeople,0.580025666482024,individual_human,Laypeople
Laypeople,0.5803449671536803,individual_human,Laypeople
Laypeople,0.5820604691003122,individual_human,Laypeople
Laypeople,0.5844875083069397,individual_human,Laypeople
Laypeople,0.5857191082317882,individual_human,Laypeople
Laypeople,0.5861859854906915,individual_human,Laypeople
Laypeople,0.5863010303365679,individual_human,Laypeople
Laypeople,0.5881542657586043,individual_human,Laypeople
Laypeople,0.5881901640626832,individual_human,Laypeople
Laypeople,0.5885613958362428,individual_human,Laypeople
Laypeople,0.5899433913103346,individual_human,Laypeople
Laypeople,0.5904935501514333,individual_human,Laypeople
Laypeople,0.5913093049030377,individual_human,Laypeople
Laypeople,0.5919708072046033,individual_human,Laypeople
Laypeople,0.5971915792675894,individual_human,Laypeople
Laypeople,0.599079644997521,individual_human,Laypeople
Laypeople,0.5997639923010836,individual_human,Laypeople
Laypeople,0.6012974378110136,individual_human,Laypeople
Laypeople,0.601791770728135,individual_human,Laypeople
Laypeople,0.6018538922789114,individual_human,Laypeople
Laypeople,0.6023012491725315,individual_human,Laypeople
Laypeople,0.6024497397068517,individual_human,Laypeople
Laypeople,0.6025729411992895,individual_human,Laypeople
Laypeople,0.6038957125007712,individual_human,Laypeople
Laypeople,0.6040485465825188,individual_human,Laypeople
Laypeople,0.6047188796643154,individual_human,Laypeople
Laypeople,0.6052029323512643,individual_human,Laypeople
Laypeople,0.6058758586588374,individual_human,Laypeople
Laypeople,0.6075837233922355,individual_human,Laypeople
Laypeople,0.608197347342317,individual_human,Laypeople
Laypeople,0.6090449803079883,individual_human,Laypeople
Laypeople,0.609763917897535,individual_human,Laypeople
Laypeople,0.6099724297988987,individual_human,Laypeople
Laypeople,0.6101439465847399,individual_human,Laypeople
Laypeople,0.6125057122579036,individual_human,Laypeople
Laypeople,0.6130508316821408,individual_human,Laypeople
Laypeople,0.6147444313679006,individual_human,Laypeople
Laypeople,0.6152100601752678,individual_human,Laypeople
Laypeople,0.6154667799774245,individual_human,Laypeople
Laypeople,0.615714993018727,individual_human,Laypeople
Laypeople,0.6169525929854395,individual_human,Laypeople
Laypeople,0.6199878163736174,individual_human,Laypeople
Laypeople,0.6207812486053219,individual_human,Laypeople
Laypeople,0.6221046426567814,individual_human,Laypeople
Laypeople,0.6231713429253868,individual_human,Laypeople
Laypeople,0.6240830801132426,individual_human,Laypeople
Laypeople,0.6276159037352853,individual_human,Laypeople
Laypeople,0.6293166340863682,individual_human,Laypeople
Laypeople,0.6297860594950515,individual_human,Laypeople
Laypeople,0.6331275601699193,individual_human,Laypeople
Laypeople,0.6350430820955131,individual_human,Laypeople
Laypeople,0.635331991818323,individual_human,Laypeople
Laypeople,0.6362524442716382,individual_human,Laypeople
Laypeople,0.6376306010965704,individual_human,Laypeople
Laypeople,0.6385635573278463,individual_human,Laypeople
Laypeople,0.6391086229481217,individual_human,Laypeople
Laypeople,0.6393021303583435,individual_human,Laypeople
Laypeople,0.6398078149474214,individual_human,Laypeople
Laypeople,0.6411517245871092,individual_human,Laypeople
Laypeople,0.6433171026167124,individual_human,Laypeople
Laypeople,0.644439287349481,individual_human,Laypeople
Laypeople,0.6533040678875938,individual_human,Laypeople
Laypeople,0.6545101239209397,individual_human,Laypeople
Laypeople,0.6580995195114541,individual_human,Laypeople
Laypeople,0.6592005658237229,individual_human,Laypeople
Laypeople,0.6604073372991665,individual_human,Laypeople
Laypeople,0.663894188133782,individual_human,Laypeople
Laypeople,0.6649444901666651,individual_human,Laypeople
Laypeople,0.6651772798037697,individual_human,Laypeople
Laypeople,0.6700115988005926,individual_human,Laypeople
Laypeople,0.6737920039934292,individual_human,Laypeople
Laypeople,0.6749196325488738,individual_human,Laypeople
Laypeople,0.6759565296827692,individual_human,Laypeople
Laypeople,0.6766094738306481,individual_human,Laypeople
Laypeople,0.6808919454450234,individual_human,Laypeople
Laypeople,0.6832922701287267,individual_human,Laypeople
Laypeople,0.6872224952375979,individual_human,Laypeople
Laypeople,0.6879634986121095,individual_human,Laypeople
Laypeople,0.6913211460698593,individual_human,Laypeople
Laypeople,0.6921411059521533,individual_human,Laypeople
Laypeople,0.692941178533324,individual_human,Laypeople
Laypeople,0.6999627933950332,individual_human,Laypeople
Laypeople,0.7176638373633979,individual_human,Laypeople
Laypeople,0.7224530623540624,individual_human,Laypeople
Laypeople,0.7291105673805103,individual_human,Laypeople
Laypeople,0.7378597375418584,individual_human,Laypeople
Laypeople,0.7391478438724388,individual_human,Laypeople
Laypeople,0.7419827860942733,individual_human,Laypeople
Laypeople,0.7496035468827512,individual_human,Laypeople
Experts,-0.10755585972185962,individual_human,Experts
Experts,-0.08729225332601198,individual_human,Experts
Experts,0.019301399655659524,individual_human,Experts
Experts,0.051582862933032145,individual_human,Experts
Experts,0.30303951380391775,individual_human,Experts
Experts,0.37418793654429133,individual_human,Experts
Experts,0.460641523170183,individual_human,Experts
Experts,0.47119335660625655,individual_human,Experts
Experts,0.4716447776903249,individual_human,Experts
Experts,0.47711179578244683,individual_human,Experts
Experts,0.48015274616319514,individual_human,Experts
Experts,0.4827462929514377,individual_human,Experts
Experts,0.5087669936385864,individual_human,Experts
Experts,0.5168601268884208,individual_human,Experts
Experts,0.5186078473201784,individual_human,Experts
Experts,0.5215252327545016,individual_human,Experts
Experts,0.5409820810633079,individual_human,Experts
Experts,0.5420502608938395,individual_human,Experts
Experts,0.5487912354100694,individual_human,Experts
Experts,0.5504428766187673,individual_human,Experts
Experts,0.5512684427692504,individual_human,Experts
Experts,0.5589622126951096,individual_human,Experts
Experts,0.5687711767701498,individual_human,Experts
Experts,0.5694804096144602,individual_human,Experts
Experts,0.582309911264579,individual_human,Experts
Experts,0.5848070869387727,individual_human,Experts
Experts,0.5860208730995621,individual_human,Experts
Experts,0.592265388081305,individual_human,Experts
Experts,0.5946675729389115,individual_human,Experts
Experts,0.6015826710326508,individual_human,Experts
Experts,0.6161176370107782,individual_human,Experts
Experts,0.616492724528675,individual_human,Experts
Experts,0.6294827056193826,individual_human,Experts
Experts,0.6342833841516153,individual_human,Experts
Experts,0.6413118264885842,individual_human,Experts
Experts,0.6467552377434509,individual_human,Experts
Experts,0.6532955033410006,individual_human,Experts
Experts,0.6772206375916638,individual_human,Experts
