round_bin,2,3,4,5,6,7-10,11-15,>15
1,8.804283164782866,5.443188578227246,5.086258179654967,1.6954193932183226,0.3866745984533016,0.20820939916716238,0.0892325996430696,0.0
2-5,1.3979773944080904,2.0820939916716243,2.1415823914336705,1.0113027959547887,0.8625817965496728,0.20820939916716238,0.0,0.20820939916716238
6-10,3.5395597858417607,4.461629982153481,14.425936942296252,3.2123735871505055,1.0113027959547887,1.3979773944080904,0.0594883997620464,0.0594883997620464
11-15,1.7251635930993456,0.6841165972635336,4.818560380725759,0.446162998215348,0.8030933967876264,0.8625817965496728,0.2379535990481856,0.5651397977394408
16-20,2.2903033908387864,1.3682331945270672,6.186793575252826,2.1415823914336705,0.4759071980963712,1.338488994646044,0.2676977989292088,0.1189767995240928
21-30,1.0113027959547887,0.892325996430696,2.111838191552647,1.189767995240928,0.41641879833432477,0.9220701963117192,0.9220701963117192,0.2676977989292088
31-50,2.4092801903628795,1.189767995240928,2.052349791790601,0.0594883997620464,0.1189767995240928,0.5056513979773943,0.20820939916716238,0.0
>50,2.1713265913146937,0.3866745984533016,0.0892325996430696,0.0,0.20820939916716238,0.41641879833432477,0.0892325996430696,0.2379535990481856
