wave,input_group,mode,feature,median_value,mean_value,n_variants,baseline_median_value,baseline_mean_value,median_delta_vs_baseline,mean_delta_vs_baseline
learning,both,reasoning,CONFIG_numRounds,-0.12448607062580341,-0.12076267648474678,8,-0.014234779247949175,-0.014234779247949175,-0.11025129137785424,-0.1065278972367976
learning,both,reasoning,CONFIG_playerCount,0.03256730233143184,0.03723568021973487,8,-0.06994821438400274,-0.06994821438400274,0.10251551671543457,0.10718389460373762
learning,both,reasoning,CONFIG_punishmentCost,0.02036983587459038,0.021780631255212957,8,-0.1809787910915097,-0.1809787910915097,0.20134862696610006,0.20275942234672265
learning,both,reasoning,CONFIG_punishmentTech,0.04637301895382065,0.04760323651009194,8,0.13164318511169906,0.13164318511169906,-0.08527016615787841,-0.08403994860160713
learning,both,reasoning,CONFIG_rewardTech,-0.10200373692548641,-0.10183500180286828,8,-0.06022988914405147,-0.06022988914405147,-0.04177384778143494,-0.04160511265881681
learning,both,reasoning,control_pct,0.13972478215730988,0.11365407597943412,8,-0.25649620614959706,-0.25649620614959706,0.39622098830690694,0.37015028212903117
learning,both,single,CONFIG_MPCR,0.10863632701779206,0.15396331227674118,8,0.2631376259169821,0.2631376259169821,-0.15450129889919,-0.10917431364024091
learning,both,single,CONFIG_numRounds,-0.0718222174903023,-0.09151118987762463,8,-0.03501454807387765,-0.03501454807387765,-0.03680766941642466,-0.056496641803746986
learning,both,single,CONFIG_playerCount,0.05505331991260359,0.052001616230160204,8,-0.21456251278412336,-0.21456251278412336,0.26961583269672695,0.26656412901428356
learning,both,single,CONFIG_punishmentCost,0.030845907281028505,0.030509599382224768,8,-0.19254692173129245,-0.19254692173129245,0.22339282901232096,0.22305652111351723
learning,both,single,CONFIG_punishmentTech,0.06154361136023474,0.06808656246677446,8,0.12123399200990732,0.12123399200990732,-0.05969038064967258,-0.05314742954313287
learning,both,single,CONFIG_rewardTech,-0.09242148208427788,-0.09379988348224634,8,-0.09463939029803058,-0.09463939029803058,0.0022179082137527006,0.0008395068157842356
learning,both,single,control_pct,0.12834643337708043,0.10016250045305837,8,0.29379957592142136,0.29379957592142136,-0.16545314254434093,-0.193637075468363
learning,data_only,joint,CONFIG_MPCR,0.0423149788682828,-0.027041423591331406,3,0.053928366753570774,0.053928366753570774,-0.01161338788528797,-0.08096979034490218
learning,data_only,joint,CONFIG_numRounds,-0.1544236791986449,-0.14053291401318302,3,-0.05399329821490927,-0.05399329821490927,-0.1004303809837356,-0.08653961579827374
learning,data_only,joint,CONFIG_playerCount,0.17259912281074602,0.16373764415835926,3,0.15583450897962897,0.15583450897962897,0.016764613831117048,0.007903135178730286
learning,data_only,joint,CONFIG_punishmentCost,0.06468076877089725,0.1091609355415707,3,0.008098849915554663,0.008098849915554663,0.05658191885534258,0.10106208562601604
learning,data_only,joint,CONFIG_punishmentTech,0.14052795842321308,0.161230673098127,3,-0.004581615531330975,-0.004581615531330975,0.14510957395454405,0.16581228862945796
learning,data_only,joint,CONFIG_rewardTech,-0.035157240990735604,-0.029149000481589537,3,-0.051091341639271065,-0.051091341639271065,0.01593410064853546,0.021942341157681528
learning,data_only,joint,control_pct,-0.3938272136265192,-0.41108414401637394,3,-0.3850600707112431,-0.3850600707112431,-0.008767142915276083,-0.026024073305130846
learning,data_only,joint_reasoning,CONFIG_MPCR,-0.0726933161165173,-0.0850569478269721,3,0.17895045369886584,0.17895045369886584,-0.25164376981538317,-0.2640074015258379
learning,data_only,joint_reasoning,CONFIG_numRounds,-0.05086208981277579,-0.08461131315960951,3,-0.07086634773525269,-0.07086634773525269,0.020004257922476898,-0.013744965424356825
learning,data_only,joint_reasoning,CONFIG_playerCount,0.14729866550422935,0.11314335437222582,3,0.1663376184384834,0.1663376184384834,-0.01903895293425406,-0.05319426406625759
learning,data_only,joint_reasoning,CONFIG_punishmentCost,0.10651614740561142,0.0910870410765573,3,0.2011121666042555,0.2011121666042555,-0.09459601919864406,-0.11002512552769819
learning,data_only,joint_reasoning,CONFIG_punishmentTech,0.2317641860096808,0.2673607401342298,3,0.012294247742060796,0.012294247742060796,0.21946993826762,0.255066492392169
learning,data_only,joint_reasoning,CONFIG_rewardTech,-0.04555226464481616,-0.0319240701512395,3,0.07098262848420858,0.07098262848420858,-0.11653489312902474,-0.10290669863544807
learning,data_only,joint_reasoning,control_pct,-0.5426518801557662,-0.5382498435392113,3,-0.6009720416376757,-0.6009720416376757,0.05832016148190955,0.06272219809846435
learning,data_only,reasoning,CONFIG_MPCR,-0.02091127020677908,-0.0675905443144499,3,0.15018676253492463,0.15018676253492463,-0.1710980327417037,-0.21777730684937452
learning,data_only,reasoning,CONFIG_numRounds,-0.05521935148069164,-0.061188819493389446,3,-0.014234779247949175,-0.014234779247949175,-0.04098457223274246,-0.04695404024544027
learning,data_only,reasoning,CONFIG_playerCount,0.11351406732507013,0.08559122642207084,3,-0.06994821438400274,-0.06994821438400274,0.18346228170907286,0.15553944080607357
learning,data_only,reasoning,CONFIG_punishmentCost,-0.10410445170269712,-0.16314600763013876,3,-0.1809787910915097,-0.1809787910915097,0.07687433938881257,0.017832783461370932
learning,data_only,reasoning,CONFIG_punishmentTech,0.1722282247465604,0.09129093514756303,3,0.13164318511169906,0.13164318511169906,0.04058503963486135,-0.04035224996413603
learning,data_only,reasoning,CONFIG_rewardTech,-0.06545558953869207,-0.04708190712766564,3,-0.06022988914405147,-0.06022988914405147,-0.005225700394640605,0.013147982016385826
learning,data_only,reasoning,control_pct,-0.439193610240378,-0.3929404655800048,3,-0.25649620614959706,-0.25649620614959706,-0.18269740409078095,-0.13644425943040772
learning,data_only,single,CONFIG_MPCR,-0.027022071942960933,-0.10707989097786001,3,0.2631376259169821,0.2631376259169821,-0.290159697859943,-0.3702175168948421
learning,data_only,single,CONFIG_numRounds,-0.06626853897583548,-0.08471540385928217,3,-0.03501454807387765,-0.03501454807387765,-0.03125399090195784,-0.04970085578540452
learning,data_only,single,CONFIG_playerCount,0.17431761478240632,0.1724659474020819,3,-0.21456251278412336,-0.21456251278412336,0.3888801275665297,0.3870284601862053
learning,data_only,single,CONFIG_punishmentCost,-0.01300121448025547,-0.029158844854594374,3,-0.19254692173129245,-0.19254692173129245,0.179545707251037,0.16338807687669807
learning,data_only,single,CONFIG_punishmentTech,0.22523774407490613,0.12971127958264386,3,0.12123399200990732,0.12123399200990732,0.1040037520649988,0.008477287572736539
learning,data_only,single,CONFIG_rewardTech,0.0005928875077354758,-0.0027155578167135258,3,-0.09463939029803058,-0.09463939029803058,0.09523227780576606,0.09192383248131705
learning,data_only,single,control_pct,-0.6499769869757975,-0.6455669109728513,3,0.29379957592142136,0.29379957592142136,-0.9437765628972189,-0.9393664868942727
learning,paper_only,joint,CONFIG_MPCR,0.07958055520358198,0.09383286117173949,3,0.053928366753570774,0.053928366753570774,0.025652188450011208,0.039904494418168714
learning,paper_only,joint,CONFIG_numRounds,-0.1363596832274859,-0.1257162955848418,3,-0.05399329821490927,-0.05399329821490927,-0.08236638501257662,-0.07172299736993251
learning,paper_only,joint,CONFIG_playerCount,0.015241723987540302,0.03232937296656057,3,0.15583450897962897,0.15583450897962897,-0.14059278499208866,-0.1235051360130684
learning,paper_only,joint,CONFIG_punishmentCost,0.0971005355237372,0.09632056698675485,3,0.008098849915554663,0.008098849915554663,0.08900168560818253,0.08822171707120019
learning,paper_only,joint,CONFIG_punishmentTech,0.07311369464426203,0.040263893521107694,3,-0.004581615531330975,-0.004581615531330975,0.077695310175593,0.04484550905243867
learning,paper_only,joint,CONFIG_rewardTech,-0.04151627701007033,-0.06182925966157491,3,-0.051091341639271065,-0.051091341639271065,0.009575064629200734,-0.010737918022303845
learning,paper_only,joint,control_pct,-0.12094470025389108,-0.1223473472773098,3,-0.3850600707112431,-0.3850600707112431,0.264115370457352,0.2627127234339333
learning,paper_only,joint_reasoning,CONFIG_MPCR,0.08274375261784561,0.05716568441305611,3,0.17895045369886584,0.17895045369886584,-0.09620670108102022,-0.12178476928580972
learning,paper_only,joint_reasoning,CONFIG_numRounds,-0.13517767824713425,-0.12217732942022312,3,-0.07086634773525269,-0.07086634773525269,-0.06431133051188156,-0.05131098168497043
learning,paper_only,joint_reasoning,CONFIG_playerCount,0.07919038645224394,0.08226840361456814,3,0.1663376184384834,0.1663376184384834,-0.08714723198623947,-0.08406921482391527
learning,paper_only,joint_reasoning,CONFIG_punishmentCost,0.07009632380901781,0.0796255288881756,3,0.2011121666042555,0.2011121666042555,-0.13101584279523767,-0.12148663771607988
learning,paper_only,joint_reasoning,CONFIG_punishmentTech,0.04624860434107735,0.03133832707479618,3,0.012294247742060796,0.012294247742060796,0.03395435659901656,0.019044079332735386
learning,paper_only,joint_reasoning,CONFIG_rewardTech,-0.08112602212196528,-0.0893222662569596,3,0.07098262848420858,0.07098262848420858,-0.15210865060617385,-0.16030489474116819
learning,paper_only,joint_reasoning,control_pct,-0.0035103436540239634,-0.016405804643136807,3,-0.6009720416376757,-0.6009720416376757,0.5974616979836518,0.5845662369945389
learning,paper_only,reasoning,CONFIG_MPCR,0.047052230278289114,0.05414237172785689,3,0.15018676253492463,0.15018676253492463,-0.10313453225663552,-0.09604439080706775
learning,paper_only,reasoning,CONFIG_numRounds,-0.13123751582352436,-0.0879791122858194,3,-0.014234779247949175,-0.014234779247949175,-0.11700273657557518,-0.07374433303787022
learning,paper_only,reasoning,CONFIG_playerCount,0.08273743299448665,0.09563913470410068,3,-0.06994821438400274,-0.06994821438400274,0.1526856473784894,0.1655873490881034
learning,paper_only,reasoning,CONFIG_punishmentCost,0.03377233020688871,0.03664732004222954,3,-0.1809787910915097,-0.1809787910915097,0.2147511212983984,0.21762611113373923
learning,paper_only,reasoning,CONFIG_punishmentTech,0.06706081804319321,0.08144227358520192,3,0.13164318511169906,0.13164318511169906,-0.06458236706850586,-0.05020091152649714
learning,paper_only,reasoning,CONFIG_rewardTech,-0.12395496206997907,-0.12371263725207106,3,-0.06022988914405147,-0.06022988914405147,-0.0637250729259276,-0.0634827481080196
learning,paper_only,reasoning,control_pct,0.1918465832987412,0.12625067528641434,3,-0.25649620614959706,-0.25649620614959706,0.4483427894483383,0.38274688143601143
learning,paper_only,single,CONFIG_MPCR,0.04150163243577642,0.06248646198137414,3,0.2631376259169821,0.2631376259169821,-0.22163599348120566,-0.20065116393560795
learning,paper_only,single,CONFIG_numRounds,-0.050096740439606845,-0.06344903100716574,3,-0.03501454807387765,-0.03501454807387765,-0.015082192365729198,-0.028434482933288097
learning,paper_only,single,CONFIG_playerCount,0.062016764509336374,0.0808642943941145,3,-0.21456251278412336,-0.21456251278412336,0.2765792772934597,0.2954268071782379
learning,paper_only,single,CONFIG_punishmentCost,0.019105710137711396,0.01833688663040478,3,-0.19254692173129245,-0.19254692173129245,0.21165263186900385,0.21088380836169723
learning,paper_only,single,CONFIG_punishmentTech,0.09057734265791556,0.10541795483909862,3,0.12123399200990732,0.12123399200990732,-0.030656649351991763,-0.015816037170808706
learning,paper_only,single,CONFIG_rewardTech,-0.06274858027136218,-0.08133985831387465,3,-0.09463939029803058,-0.09463939029803058,0.031890810026668395,0.013299531984155927
learning,paper_only,single,control_pct,0.24342229867344994,0.2169834074392404,3,0.29379957592142136,0.29379957592142136,-0.05037727724797142,-0.07681616848218095
validation,both,joint,CONFIG_MPCR,0.17733259711556762,0.1934684443900579,8,0.18906415800193482,0.18906415800193482,-0.011731560886367204,0.004404286388123069
validation,both,joint,CONFIG_numRounds,0.1150888165662925,0.15929872893100913,8,0.10500591966117381,0.10500591966117381,0.010082896905118682,0.05429280926983532
validation,both,joint,CONFIG_playerCount,-0.1835315391927182,-0.23148087598164235,8,0.1750204753214364,0.1750204753214364,-0.3585520145141546,-0.40650135130307874
validation,both,joint,CONFIG_punishmentCost,0.0881043668138266,0.06746398203898235,8,-0.4860391022167776,-0.4860391022167776,0.5741434690306042,0.55350308425576
validation,both,joint,CONFIG_punishmentTech,0.2723258783065662,0.2774354206981133,8,-0.14645818625371457,-0.14645818625371457,0.4187840645602807,0.4238936069518279
validation,both,joint,CONFIG_rewardTech,-0.4598674402509994,-0.4864932952046635,8,0.44191152432248004,0.44191152432248004,-0.9017789645734795,-0.9284048195271435
validation,both,joint,control_pct,-0.05350645924594757,0.0020611780942494454,8,-0.16239697385030208,-0.16239697385030208,0.1088905146043545,0.16445815194455152
validation,both,joint_reasoning,CONFIG_MPCR,0.05108434899722348,0.03685469667816737,8,0.3049714240153688,0.3049714240153688,-0.25388707501814534,-0.26811672733720143
validation,both,joint_reasoning,CONFIG_numRounds,0.28011130354337677,0.23795234005256224,8,0.31377111351606624,0.31377111351606624,-0.03365980997268947,-0.07581877346350399
validation,both,joint_reasoning,CONFIG_playerCount,-0.27798029696273296,-0.25026847599135915,8,0.05375867413387235,0.05375867413387235,-0.33173897109660533,-0.3040271501252315
validation,both,joint_reasoning,CONFIG_punishmentCost,0.17801845612548295,0.16191920634213752,8,-0.4689083234880436,-0.4689083234880436,0.6469267796135265,0.6308275298301811
validation,both,joint_reasoning,CONFIG_punishmentTech,0.284352946482846,0.30457366599951663,8,0.30095980970237424,0.30095980970237424,-0.016606863219528256,0.0036138562971423926
validation,both,joint_reasoning,CONFIG_rewardTech,-0.4839494382669708,-0.4657586499284037,8,0.45286745677878615,0.45286745677878615,-0.9368168950457569,-0.9186261067071899
validation,both,joint_reasoning,control_pct,0.10866334847022291,0.06937364122283071,8,-0.3967653355171802,-0.3967653355171802,0.5054286839874031,0.4661389767400109
validation,both,reasoning,CONFIG_MPCR,0.030601773673442786,0.04832025670824887,8,0.33347433938820575,0.33347433938820575,-0.30287256571476295,-0.2851540826799569
validation,both,reasoning,CONFIG_numRounds,0.05971948802409769,0.05787957229513333,8,0.1660673342340435,0.1660673342340435,-0.1063478462099458,-0.10818776193891017
validation,both,reasoning,CONFIG_playerCount,-0.3022307841215843,-0.2841967229289517,8,0.1970284494311813,0.1970284494311813,-0.4992592335527656,-0.481225172360133
validation,both,reasoning,CONFIG_punishmentCost,0.20882702031578457,0.2238717411595019,8,-0.20018956689239892,-0.20018956689239892,0.40901658720818346,0.4240613080519008
validation,both,reasoning,CONFIG_punishmentTech,0.303177789860115,0.32122027500208394,8,0.15971652220843807,0.15971652220843807,0.14346126765167694,0.16150375279364587
validation,both,reasoning,CONFIG_rewardTech,-0.503136665658952,-0.4817157997226185,8,0.1283362523809857,0.1283362523809857,-0.6314729180399377,-0.6100520521036042
validation,both,reasoning,control_pct,0.10628742740817168,0.11870124209690226,8,-0.4750884406904404,-0.4750884406904404,0.5813758680986121,0.5937896827873427
validation,both,single,CONFIG_MPCR,-0.02448656389449782,0.0360302123027146,8,0.16451543768308438,0.16451543768308438,-0.1890020015775822,-0.12848522538036977
validation,both,single,CONFIG_numRounds,0.03844127826900798,0.05554980887148611,8,0.3884701194082313,0.3884701194082313,-0.3500288411392233,-0.3329203105367452
validation,both,single,CONFIG_playerCount,-0.2475446610859478,-0.27872209776985607,8,-0.2543579068400839,-0.2543579068400839,0.00681324575413611,-0.024364190929772156
validation,both,single,CONFIG_punishmentCost,0.23759856353175351,0.18405072913599085,8,-0.1740731808976725,-0.1740731808976725,0.411671744429426,0.3581239100336634
validation,both,single,CONFIG_punishmentTech,0.23363854579479565,0.22602500823400987,8,0.30797177921272567,0.30797177921272567,-0.07433323341793002,-0.0819467709787158
validation,both,single,CONFIG_rewardTech,-0.50537906498112,-0.5037126794533274,8,-0.04072486598497505,-0.04072486598497505,-0.4646541989961449,-0.4629878134683524
validation,both,single,control_pct,0.16155597629573126,0.14284993135654184,8,0.055666295911908734,0.055666295911908734,0.10588968038382253,0.0871836354446331
validation,data_only,joint,CONFIG_MPCR,0.22344338114275877,0.2323011488069178,3,0.18906415800193482,0.18906415800193482,0.03437922314082395,0.04323699080498297
validation,data_only,joint,CONFIG_numRounds,0.12862760962784967,0.08275559796900246,3,0.10500591966117381,0.10500591966117381,0.023621689966675852,-0.02225032169217135
validation,data_only,joint,CONFIG_playerCount,-0.10101609451466527,-0.07627425069616857,3,0.1750204753214364,0.1750204753214364,-0.27603656983610164,-0.25129472601760494
validation,data_only,joint,CONFIG_punishmentCost,-0.050531373528776735,-0.020505031355958204,3,-0.4860391022167776,-0.4860391022167776,0.43550772868800086,0.4655340708608194
validation,data_only,joint,CONFIG_punishmentTech,0.31844681093534116,0.35178980548356353,3,-0.14645818625371457,-0.14645818625371457,0.46490499718905576,0.4982479917372781
validation,data_only,joint,CONFIG_rewardTech,-0.18690886743935586,-0.1785985312094216,3,0.44191152432248004,0.44191152432248004,-0.6288203917618359,-0.6205100555319016
validation,data_only,joint,control_pct,-0.47370528458832406,-0.46114404055110886,3,-0.16239697385030208,-0.16239697385030208,-0.311308310738022,-0.29874706670080675
validation,data_only,joint_reasoning,CONFIG_MPCR,0.2633931260260926,0.23306737647920714,3,0.3049714240153688,0.3049714240153688,-0.0415782979892762,-0.07190404753616167
validation,data_only,joint_reasoning,CONFIG_numRounds,0.16399235439611723,0.19018715141789966,3,0.31377111351606624,0.31377111351606624,-0.149778759119949,-0.12358396209816658
validation,data_only,joint_reasoning,CONFIG_playerCount,0.040617030895530676,-0.06936587089680185,3,0.05375867413387235,0.05375867413387235,-0.013141643238341674,-0.1231245450306742
validation,data_only,joint_reasoning,CONFIG_punishmentCost,0.019642303397221023,-0.050668892788390374,3,-0.4689083234880436,-0.4689083234880436,0.4885506268852646,0.41823943069965325
validation,data_only,joint_reasoning,CONFIG_punishmentTech,0.24049904748522563,0.36686560853465094,3,0.30095980970237424,0.30095980970237424,-0.060460762217148606,0.06590579883227671
validation,data_only,joint_reasoning,CONFIG_rewardTech,-0.12826808276357157,-0.13248482986438137,3,0.45286745677878615,0.45286745677878615,-0.5811355395423577,-0.5853522866431675
validation,data_only,joint_reasoning,control_pct,-0.4702844505182454,-0.3060621299862612,3,-0.3967653355171802,-0.3967653355171802,-0.07351911500106523,0.09070320553091898
validation,data_only,reasoning,CONFIG_MPCR,0.3507721552949035,0.30455520956032966,3,0.33347433938820575,0.33347433938820575,0.017297815906697767,-0.02891912982787609
validation,data_only,reasoning,CONFIG_numRounds,0.21802167622246177,0.19020292546590145,3,0.1660673342340435,0.1660673342340435,0.05195434198841828,0.02413559123185796
validation,data_only,reasoning,CONFIG_playerCount,-0.16964015321713344,-0.24340075197331168,3,0.1970284494311813,0.1970284494311813,-0.36666860264831475,-0.440429201404493
validation,data_only,reasoning,CONFIG_punishmentCost,-0.45963056480840625,-0.4251199834375334,3,-0.20018956689239892,-0.20018956689239892,-0.25944099791600733,-0.22493041654513446
validation,data_only,reasoning,CONFIG_punishmentTech,0.1441210840372335,0.22484871334228815,3,0.15971652220843807,0.15971652220843807,-0.015595438171204568,0.06513219113385008
validation,data_only,reasoning,CONFIG_rewardTech,-0.05683863061043922,-0.10828745897160079,3,0.1283362523809857,0.1283362523809857,-0.18517488299142493,-0.23662371135258647
validation,data_only,reasoning,control_pct,-0.10371946783540047,-0.17764558064769642,3,-0.4750884406904404,-0.4750884406904404,0.3713689728550399,0.29744286004274395
validation,data_only,single,CONFIG_MPCR,0.32324445509353156,0.15976155990143112,3,0.16451543768308438,0.16451543768308438,0.15872901741044718,-0.00475387778165326
validation,data_only,single,CONFIG_numRounds,-0.007117961434249752,-0.00035882812919515544,3,0.3884701194082313,0.3884701194082313,-0.39558808084248104,-0.3888289475374264
validation,data_only,single,CONFIG_playerCount,0.05437211080498101,-0.05082337934072756,3,-0.2543579068400839,-0.2543579068400839,0.3087300176450649,0.20353452749935635
validation,data_only,single,CONFIG_punishmentCost,-0.08479256950019914,-0.13853572205897902,3,-0.1740731808976725,-0.1740731808976725,0.08928061139747337,0.0355374588386935
validation,data_only,single,CONFIG_punishmentTech,0.4600922578076157,0.4075900433620408,3,0.30797177921272567,0.30797177921272567,0.15212047859489003,0.09961826414931513
validation,data_only,single,CONFIG_rewardTech,-0.012827066647397767,0.03816099301580798,3,-0.04072486598497505,-0.04072486598497505,0.027897799337577286,0.07888585900078303
validation,data_only,single,control_pct,-0.4321221874589378,-0.33922654574774813,3,0.055666295911908734,0.055666295911908734,-0.48778848337084657,-0.3948928416596569
validation,paper_only,joint,CONFIG_MPCR,-0.001576229168809746,0.11208165731075508,3,0.18906415800193482,0.18906415800193482,-0.19064038717074458,-0.07698250069117975
validation,paper_only,joint,CONFIG_numRounds,0.22566036580801585,0.2004319122260019,3,0.10500591966117381,0.10500591966117381,0.12065444614684204,0.09542599256482809
validation,paper_only,joint,CONFIG_playerCount,0.09381416064645996,-0.014550238900104179,3,0.1750204753214364,0.1750204753214364,-0.08120631467497642,-0.18957071422154056
validation,paper_only,joint,CONFIG_punishmentCost,0.05310935056513771,0.12586001522729703,3,-0.4860391022167776,-0.4860391022167776,0.5391484527819153,0.6118991174440747
validation,paper_only,joint,CONFIG_punishmentTech,0.23932122880692075,0.2613461479538033,3,-0.14645818625371457,-0.14645818625371457,0.3857794150606353,0.4078043342075178
validation,paper_only,joint,CONFIG_rewardTech,-0.4955871572272088,-0.4417615971903139,3,0.44191152432248004,0.44191152432248004,-0.9374986815496889,-0.883673121512794
validation,paper_only,joint,control_pct,0.06696663633196889,0.07616836966348943,3,-0.16239697385030208,-0.16239697385030208,0.22936361018227097,0.2385653435137915
validation,paper_only,joint_reasoning,CONFIG_MPCR,-0.05144769146936552,-0.08575591052185179,3,0.3049714240153688,0.3049714240153688,-0.3564191154847343,-0.3907273345372206
validation,paper_only,joint_reasoning,CONFIG_numRounds,0.38307494389293556,0.342481723592444,3,0.31377111351606624,0.31377111351606624,0.06930383037686932,0.028710610076377763
validation,paper_only,joint_reasoning,CONFIG_playerCount,-0.17304838899058878,-0.15541926187183486,3,0.05375867413387235,0.05375867413387235,-0.22680706312446114,-0.20917793600570722
validation,paper_only,joint_reasoning,CONFIG_punishmentCost,0.0477579306259437,0.0840919451073286,3,-0.4689083234880436,-0.4689083234880436,0.5166662541139874,0.5530002685953722
validation,paper_only,joint_reasoning,CONFIG_punishmentTech,0.1441404007429833,0.1827778051485964,3,0.30095980970237424,0.30095980970237424,-0.15681940895939095,-0.11818200455377784
validation,paper_only,joint_reasoning,CONFIG_rewardTech,-0.4678709370976659,-0.4911441511422412,3,0.45286745677878615,0.45286745677878615,-0.9207383938764521,-0.9440116079210273
validation,paper_only,joint_reasoning,control_pct,0.15913188606000941,0.15424656927828342,3,-0.3967653355171802,-0.3967653355171802,0.5558972215771896,0.5510119047954636
validation,paper_only,reasoning,CONFIG_MPCR,-0.08544481471976602,-0.05827153256735026,3,0.33347433938820575,0.33347433938820575,-0.41891915410797176,-0.391745871955556
validation,paper_only,reasoning,CONFIG_numRounds,0.11463223108957529,0.11348305708077992,3,0.1660673342340435,0.1660673342340435,-0.0514351031444682,-0.05258427715326357
validation,paper_only,reasoning,CONFIG_playerCount,-0.2752657149259106,-0.19554160377460986,3,0.1970284494311813,0.1970284494311813,-0.47229416435709193,-0.3925700532057912
validation,paper_only,reasoning,CONFIG_punishmentCost,0.1995967742647385,0.13807175244076197,3,-0.20018956689239892,-0.20018956689239892,0.3997863411571374,0.3382613193331609
validation,paper_only,reasoning,CONFIG_punishmentTech,0.2730520899380706,0.2579601994887834,3,0.15971652220843807,0.15971652220843807,0.11333556772963255,0.09824367728034533
validation,paper_only,reasoning,CONFIG_rewardTech,-0.5757902169499064,-0.526733389720429,3,0.1283362523809857,0.1283362523809857,-0.7041264693308921,-0.6550696421014147
validation,paper_only,reasoning,control_pct,0.27739141962438235,0.17762644381966816,3,-0.4750884406904404,-0.4750884406904404,0.7524798603148227,0.6527148845101085
validation,paper_only,single,CONFIG_MPCR,-0.11379597424696765,-0.07048884895896164,3,0.16451543768308438,0.16451543768308438,-0.27831141193005204,-0.23500428664204603
validation,paper_only,single,CONFIG_numRounds,0.19220583746612954,0.12423354690158876,3,0.3884701194082313,0.3884701194082313,-0.19626428194210174,-0.2642365725066425
validation,paper_only,single,CONFIG_playerCount,-0.13205119873236262,-0.2020047699249661,3,-0.2543579068400839,-0.2543579068400839,0.12230670810772129,0.05235313691511781
validation,paper_only,single,CONFIG_punishmentCost,0.03464617438748991,0.05176046839754258,3,-0.1740731808976725,-0.1740731808976725,0.20871935528516242,0.2258336492952151
validation,paper_only,single,CONFIG_punishmentTech,0.1247589665298124,0.16161377385941883,3,0.30797177921272567,0.30797177921272567,-0.18321281268291328,-0.14635800535330684
validation,paper_only,single,CONFIG_rewardTech,-0.5488513018545257,-0.5224996341165192,3,-0.04072486598497505,-0.04072486598497505,-0.5081264358695506,-0.4817747681315442
validation,paper_only,single,control_pct,0.39769135132590616,0.26813461514466436,3,0.055666295911908734,0.055666295911908734,0.3420250554139974,0.2124683192327556
