wave,input_group,mode,feature,median_value,mean_value,n_variants
learning,data_only,joint_reasoning,CONFIG_chat,-1.0460239893671055,-2.10407242241554,3
learning,data_only,joint_reasoning,CONFIG_defaultContribProp,0.19068382972047537,0.15934479838144386,3
learning,data_only,joint_reasoning,CONFIG_rewardExists,-0.8081512295228652,0.031948485576849116,3
learning,data_only,joint_reasoning,CONFIG_showNRounds,-1.0409065539094637,-0.23993192979346065,3
learning,data_only,joint_reasoning,CONFIG_showOtherSummaries,1.3123410299663911,0.6934713152062658,3
learning,data_only,joint_reasoning,CONFIG_showPunishmentId,0.2962400359913202,0.4578095001923635,3
learning,data_only,reasoning,CONFIG_allOrNothing,-0.5384782666992551,-0.8927922445512816,3
learning,data_only,reasoning,CONFIG_chat,-1.7313239193260175,-1.6612507576750957,3
learning,data_only,reasoning,CONFIG_defaultContribProp,-0.5367044029502974,-0.5585321085964696,3
learning,data_only,reasoning,CONFIG_rewardExists,-0.9001153904273562,-0.9821236316081747,3
learning,data_only,reasoning,CONFIG_showNRounds,-0.5655826162851891,-0.5196179750320625,3
learning,data_only,reasoning,CONFIG_showOtherSummaries,0.897290327244455,0.8424439333622921,3
learning,data_only,reasoning,CONFIG_showPunishmentId,0.1526162443037924,0.28510365321336756,3
learning,data_only,single,CONFIG_allOrNothing,-4.0601212911313596,-3.725965767902435,3
learning,data_only,single,CONFIG_chat,-13.923514144597984,-13.466228759437731,3
learning,data_only,single,CONFIG_defaultContribProp,-3.238905042252995,-3.956284763887839,3
learning,data_only,single,CONFIG_rewardExists,-7.855705574772763,-8.008775258717906,3
learning,data_only,single,CONFIG_showNRounds,-0.7911863128506162,-1.2630620092241192,3
learning,data_only,single,CONFIG_showOtherSummaries,3.6555159131650647,4.405643557802339,3
learning,data_only,single,CONFIG_showPunishmentId,3.303131626182651,2.716440948491968,3
learning,paper_only,joint,CONFIG_allOrNothing,-0.7539287395615535,-1.0383976952633862,3
learning,paper_only,joint,CONFIG_chat,-6.257562450905571,-6.675297493640612,3
learning,paper_only,joint,CONFIG_defaultContribProp,-1.7505554865188415,-1.9724215833849381,3
learning,paper_only,joint,CONFIG_rewardExists,-3.1211854175570544,-3.3195472409188773,3
learning,paper_only,joint,CONFIG_showNRounds,1.7036111854380156,1.1425486074383695,3
learning,paper_only,joint,CONFIG_showOtherSummaries,3.7320172441631545,3.698215429539422,3
learning,paper_only,joint,CONFIG_showPunishmentId,3.4039925253227583,2.841759239405263,3
learning,paper_only,joint_reasoning,CONFIG_allOrNothing,2.1211824506181296,2.589960248163051,3
learning,paper_only,joint_reasoning,CONFIG_chat,1.7488478055046883,1.5547594864163685,3
learning,paper_only,joint_reasoning,CONFIG_defaultContribProp,0.5400428040794498,0.4260826901193358,3
learning,paper_only,joint_reasoning,CONFIG_rewardExists,-0.27289481926645465,-1.0456868420584782,3
learning,paper_only,joint_reasoning,CONFIG_showNRounds,1.1372000604602999,3.0261285682156926,3
learning,paper_only,joint_reasoning,CONFIG_showOtherSummaries,3.9088541059315216,3.279250832492632,3
learning,paper_only,joint_reasoning,CONFIG_showPunishmentId,1.4651589549102402,2.576823250785062,3
learning,paper_only,reasoning,CONFIG_allOrNothing,-0.14241880826681275,0.1610703565860628,3
learning,paper_only,reasoning,CONFIG_chat,7.224403433692262,7.697383329970598,3
learning,paper_only,reasoning,CONFIG_defaultContribProp,0.6395412719197933,0.8348977649592099,3
learning,paper_only,reasoning,CONFIG_rewardExists,-0.21199853904282318,-0.6233831888276404,3
learning,paper_only,reasoning,CONFIG_showNRounds,-0.04105467800194007,0.29919843920692785,3
learning,paper_only,reasoning,CONFIG_showOtherSummaries,0.03994747541973842,0.01787426727142627,3
learning,paper_only,reasoning,CONFIG_showPunishmentId,-0.7035839834600752,-0.5025099908608075,3
learning,paper_only,single,CONFIG_allOrNothing,-4.845681064395379,-3.9145461198406992,3
learning,paper_only,single,CONFIG_chat,-5.301468386075204,-2.283099144912537,3
learning,paper_only,single,CONFIG_defaultContribProp,-1.6377938089670678,-2.4856974794325644,3
learning,paper_only,single,CONFIG_rewardExists,-5.431258792370372,-6.332961715826293,3
learning,paper_only,single,CONFIG_showNRounds,-1.0619979564832356,0.7010027119619776,3
learning,paper_only,single,CONFIG_showOtherSummaries,5.211176730391351,5.233192066032461,3
learning,paper_only,single,CONFIG_showPunishmentId,4.558816841775297,3.774236696692887,3
validation,baseline,joint,CONFIG_allOrNothing,0.9603304269819305,0.9603304269819305,1
validation,baseline,joint,CONFIG_chat,-1.2393278749798875,-1.2393278749798875,1
validation,baseline,joint,CONFIG_defaultContribProp,-0.507266336706321,-0.507266336706321,1
validation,baseline,joint,CONFIG_rewardExists,-0.4957489571942141,-0.4957489571942141,1
validation,baseline,joint,CONFIG_showNRounds,-0.6646479894545785,-0.6646479894545785,1
validation,baseline,joint,CONFIG_showOtherSummaries,1.6377970352451463,1.6377970352451463,1
validation,baseline,joint,CONFIG_showPunishmentId,0.625976601956006,0.625976601956006,1
validation,baseline,joint_reasoning,CONFIG_allOrNothing,3.3138657805172835,3.3138657805172835,1
validation,baseline,joint_reasoning,CONFIG_chat,-1.228338863990876,-1.228338863990876,1
validation,baseline,joint_reasoning,CONFIG_defaultContribProp,2.367733663293679,2.367733663293679,1
validation,baseline,joint_reasoning,CONFIG_rewardExists,-0.42504188648714347,-0.42504188648714347,1
validation,baseline,joint_reasoning,CONFIG_showNRounds,-1.6408384656450545,-1.6408384656450545,1
validation,baseline,joint_reasoning,CONFIG_showOtherSummaries,3.407027804475915,3.407027804475915,1
validation,baseline,joint_reasoning,CONFIG_showPunishmentId,-0.6740233980439938,-0.6740233980439938,1
validation,baseline,reasoning,CONFIG_allOrNothing,-0.5649220982705945,-0.5649220982705945,1
validation,baseline,reasoning,CONFIG_chat,-2.854712490364503,-2.854712490364503,1
validation,baseline,reasoning,CONFIG_defaultContribProp,-1.048933003372988,-1.048933003372988,1
validation,baseline,reasoning,CONFIG_rewardExists,-1.3947388561841132,-1.3947388561841132,1
validation,baseline,reasoning,CONFIG_showNRounds,-2.164647989454579,-2.164647989454579,1
validation,baseline,reasoning,CONFIG_showOtherSummaries,0.90153329898141,0.90153329898141,1
validation,baseline,reasoning,CONFIG_showPunishmentId,0.7259766019560061,0.7259766019560061,1
validation,baseline,single,CONFIG_allOrNothing,-0.16473138984076785,-0.16473138984076785,1
validation,baseline,single,CONFIG_chat,-0.4794506727738388,-0.4794506727738388,1
validation,baseline,single,CONFIG_defaultContribProp,1.0536852444984928,1.0536852444984928,1
validation,baseline,single,CONFIG_rewardExists,0.30548844774215933,0.30548844774215933,1
validation,baseline,single,CONFIG_showNRounds,-1.5830391988088803,-1.5830391988088803,1
validation,baseline,single,CONFIG_showOtherSummaries,0.5184135495655826,0.5184135495655826,1
validation,baseline,single,CONFIG_showPunishmentId,0.7447460592995867,0.7447460592995867,1
validation,both,joint,CONFIG_allOrNothing,1.803764770416274,1.4199263865778906,8
validation,both,joint,CONFIG_chat,-4.123943259595273,-4.195371831023844,8
validation,both,joint,CONFIG_defaultContribProp,0.8469003299603459,0.9875253299603454,8
validation,both,joint,CONFIG_rewardExists,-0.5007994622447143,-0.9300923915376466,8
validation,both,joint,CONFIG_showNRounds,0.14487582006923194,0.1746377248311377,8
validation,both,joint,CONFIG_showOtherSummaries,3.269665167113277,3.0224124198605304,8
validation,both,joint,CONFIG_showPunishmentId,0.025976601956006817,-0.07402339804399427,8
validation,both,joint_reasoning,CONFIG_allOrNothing,1.9502294168809202,3.1282597199112234,8
validation,both,joint_reasoning,CONFIG_chat,2.1068259711739588,2.262045751393739,8
validation,both,joint_reasoning,CONFIG_defaultContribProp,0.8885669966270123,1.4510669966270122,8
validation,both,joint_reasoning,CONFIG_rewardExists,0.807281345836089,0.26561467916942216,8
validation,both,joint_reasoning,CONFIG_showNRounds,-0.42655275135934034,1.0049948676882785,8
validation,both,joint_reasoning,CONFIG_showOtherSummaries,1.7916431890913,1.7051047275528388,8
validation,both,joint_reasoning,CONFIG_showPunishmentId,1.4259766019560063,1.0634766019560062,8
validation,both,reasoning,CONFIG_allOrNothing,1.8239667906182944,1.7469692948162514,8
validation,both,reasoning,CONFIG_chat,11.573858938206925,11.769494273362584,8
validation,both,reasoning,CONFIG_defaultContribProp,-0.7989330033729876,-0.2349914999045143,8
validation,both,reasoning,CONFIG_rewardExists,0.2820288205835635,0.007883398715645362,8
validation,both,reasoning,CONFIG_showNRounds,-0.4027432275498166,-0.34235504896540064,8
validation,both,reasoning,CONFIG_showOtherSummaries,-0.7578073603592494,-0.5453162376706528,8
validation,both,reasoning,CONFIG_showPunishmentId,2.9259766019560063,2.5923110529868327,8
validation,both,single,CONFIG_allOrNothing,-1.5365023525334198,-2.427245218412125,8
validation,both,single,CONFIG_chat,-0.40966420002887727,-0.804562903054542,8
validation,both,single,CONFIG_defaultContribProp,-2.4525077866154525,-4.445270137893561,8
validation,both,single,CONFIG_rewardExists,-2.9668695252169837,-4.246207560109919,8
validation,both,single,CONFIG_showNRounds,-5.883521376900599,-6.644168741014179,8
validation,both,single,CONFIG_showOtherSummaries,3.5997503928755687,3.763391206877352,8
validation,both,single,CONFIG_showPunishmentId,4.24351857432867,3.7560875184287443,8
validation,data_only,joint,CONFIG_allOrNothing,-0.24168977503827183,0.21285567950718276,3
validation,data_only,joint,CONFIG_chat,-0.8327344683864801,-1.3638699995220118,3
validation,data_only,joint,CONFIG_defaultContribProp,-0.3405996700396541,-0.382266336706321,3
validation,data_only,joint,CONFIG_rewardExists,-0.9401934016386585,-1.4317758932211497,3
validation,data_only,joint,CONFIG_showNRounds,5.335352010545421,3.8115424867358976,3
validation,data_only,joint,CONFIG_showOtherSummaries,-0.4720930746449637,-0.5380271405790293,3
validation,data_only,joint,CONFIG_showPunishmentId,2.225976601956006,2.3593099352893394,3
validation,data_only,joint_reasoning,CONFIG_allOrNothing,1.3845728512243545,0.8626873293388329,3
validation,data_only,joint_reasoning,CONFIG_chat,-3.1624047980568113,-3.264968900620913,3
validation,data_only,joint_reasoning,CONFIG_defaultContribProp,-0.7155996700396541,-0.3267107811507654,3
validation,data_only,joint_reasoning,CONFIG_rewardExists,0.26182680038154427,-0.3307657922110492,3
validation,data_only,joint_reasoning,CONFIG_showNRounds,-4.593219418026006,-3.418616243422832,3
validation,data_only,joint_reasoning,CONFIG_showOtherSummaries,2.132302529750641,1.6634380608861716,3
validation,data_only,joint_reasoning,CONFIG_showPunishmentId,0.12597660195600557,0.19264326862267236,3
validation,data_only,reasoning,CONFIG_allOrNothing,-1.5927469726934511,-1.0388435210580116,3
validation,data_only,reasoning,CONFIG_chat,-0.645921281573294,-0.46696386918547067,3
validation,data_only,reasoning,CONFIG_defaultContribProp,-0.25726633670632104,0.24191728951521455,3
validation,data_only,reasoning,CONFIG_rewardExists,1.0226790530660592,1.0912017937006244,3
validation,data_only,reasoning,CONFIG_showNRounds,-1.4435218815183926,-2.4560186518885483,3
validation,data_only,reasoning,CONFIG_showOtherSummaries,-0.8457194482713373,0.12261914686549424,3
validation,data_only,reasoning,CONFIG_showPunishmentId,-0.7740233980439939,-0.10783739430381593,3
validation,data_only,single,CONFIG_allOrNothing,-0.48103777068872944,0.9297398850286509,3
validation,data_only,single,CONFIG_chat,-10.78614049277352,-6.008515383719434,3
validation,data_only,single,CONFIG_defaultContribProp,-1.814762594176372,-1.5617735905793613,3
validation,data_only,single,CONFIG_rewardExists,-9.0958295812299,-8.131733168243672,3
validation,data_only,single,CONFIG_showNRounds,-8.153336247405914,-7.610784957628468,3
validation,data_only,single,CONFIG_showOtherSummaries,8.012505457326338,9.04712241300001,3
validation,data_only,single,CONFIG_showPunishmentId,1.5247041824746574,1.4938910258959837,3
validation,paper_only,joint,CONFIG_allOrNothing,0.7078051744566771,0.9704314370829401,3
validation,paper_only,joint,CONFIG_chat,-5.68987732552934,-4.275957911609925,3
validation,paper_only,joint,CONFIG_defaultContribProp,-0.2989330033729871,-0.5211552255952094,3
validation,paper_only,joint,CONFIG_rewardExists,-1.4553449167901675,-1.650631112076365,3
validation,paper_only,joint,CONFIG_showNRounds,-2.450362275168862,-0.8313146561212434,3
validation,paper_only,joint,CONFIG_showOtherSummaries,2.4619728594209676,2.630471027919137,3
validation,paper_only,joint,CONFIG_showPunishmentId,0.325976601956004,0.7259766019560047,3
validation,paper_only,joint_reasoning,CONFIG_allOrNothing,1.8492193158708192,1.4620139286654321,3
validation,paper_only,joint_reasoning,CONFIG_chat,0.4749578393058267,-1.7045293401813524,3
validation,paper_only,joint_reasoning,CONFIG_defaultContribProp,1.034400329960346,0.07606699662701237,3
validation,paper_only,joint_reasoning,CONFIG_rewardExists,0.029503568058311114,-0.1893516507969076,3
validation,paper_only,joint_reasoning,CONFIG_showNRounds,-1.3313146561212452,-1.4821083069148957,3
validation,paper_only,joint_reasoning,CONFIG_showOtherSummaries,1.725709123157234,0.879555277003388,3
validation,paper_only,joint_reasoning,CONFIG_showPunishmentId,1.8259766019560062,1.5259766019560062,3
validation,paper_only,reasoning,CONFIG_allOrNothing,2.3037647704162736,1.27009473674624,3
validation,paper_only,reasoning,CONFIG_chat,9.870562234910224,10.643456007803996,3
validation,paper_only,reasoning,CONFIG_defaultContribProp,-0.9655996700396541,-0.8405996700396542,3
validation,paper_only,reasoning,CONFIG_rewardExists,-0.22302168446694104,0.20458774314248643,3
validation,paper_only,reasoning,CONFIG_showNRounds,0.00201867721208826,1.049637724831136,3
validation,paper_only,reasoning,CONFIG_showOtherSummaries,-1.2083568109086995,-1.3512139537658425,3
validation,paper_only,reasoning,CONFIG_showPunishmentId,1.1259766019560065,0.9593099352893395,3
validation,paper_only,single,CONFIG_allOrNothing,-0.5419872243037034,-0.9319479954571849,3
validation,paper_only,single,CONFIG_chat,5.239518954631315,3.629129617341531,3
validation,paper_only,single,CONFIG_defaultContribProp,-3.5002083110895796,-6.051312003131716,3
validation,paper_only,single,CONFIG_rewardExists,-9.40637193327023,-11.444003640390727,3
validation,paper_only,single,CONFIG_showNRounds,-8.606993693129716,-7.540986689287489,3
validation,paper_only,single,CONFIG_showOtherSummaries,2.7981851720224284,2.561085728091985,3
validation,paper_only,single,CONFIG_showPunishmentId,-3.770597692739905,2.804524282609144,3
