wave,input_group,mode,feature,median_value,mean_value,n_variants,baseline_median_value,baseline_mean_value,median_delta_vs_baseline,mean_delta_vs_baseline
learning,paper_only,joint_reasoning,CONFIG_rewardExists,0.294412873041237,0.7972618758902393,3,-0.16498883636047346,-0.16498883636047346,0.45940170940171043,0.9622507122507128
learning,paper_only,joint_reasoning,CONFIG_showNRounds,0.05679357088996562,0.07551348531321415,3,0.1774924476951001,0.1774924476951001,-0.12069887680513447,-0.10197896238188593
learning,paper_only,joint_reasoning,CONFIG_showOtherSummaries,-0.46278795064204203,-0.32331098924727253,3,0.5993006456931296,0.5993006456931296,-1.0620885963351716,-0.9226116349404021
learning,paper_only,joint_reasoning,CONFIG_showPunishmentId,-0.4494925386886215,-0.25034602375263354,3,0.4107492820795149,0.4107492820795149,-0.8602418207681364,-0.6610953058321485
learning,paper_only,reasoning,CONFIG_allOrNothing,-3.6443396984656626,-3.5355215759489105,3,-0.6710253415896623,-0.6710253415896623,-2.973314356876,-2.8644962343592484
learning,paper_only,reasoning,CONFIG_chat,7.894146950803833,7.114232420889302,3,-1.557776126119244,-1.557776126119244,9.451923076923077,8.672008547008547
learning,paper_only,reasoning,CONFIG_defaultContribProp,-1.113803349766704,-1.1102420962054504,3,-0.46957258053593454,-0.46957258053593454,-0.6442307692307694,-0.6406695156695159
learning,paper_only,reasoning,CONFIG_rewardExists,0.5839427875711511,0.11563794426630743,3,-0.7483221696938058,-0.7483221696938058,1.332264957264957,0.8639601139601133
learning,paper_only,reasoning,CONFIG_showNRounds,0.5593787019293677,0.7329093372178912,3,-1.7982608060043115,-1.7982608060043115,2.357639507933679,2.5311701432222025
learning,paper_only,reasoning,CONFIG_showOtherSummaries,-1.192017625077196,-1.5920057647913624,3,0.29401688835457773,0.29401688835457773,-1.4860345134317738,-1.88602265314594
learning,paper_only,reasoning,CONFIG_showPunishmentId,-0.2510572613059767,-0.33759116362935254,3,0.4982315011406815,0.4982315011406815,-0.7492887624466582,-0.835822664770034
learning,paper_only,single,CONFIG_allOrNothing,-2.0850942430233648,-2.3690866495060754,3,-0.6717095561237927,-0.6717095561237927,-1.413384686899572,-1.6973770933822827
learning,paper_only,single,CONFIG_chat,7.787871732952887,7.534655979269708,3,0.7119609021916542,0.7119609021916542,7.075910830761233,6.822695077078054
learning,paper_only,single,CONFIG_defaultContribProp,-1.026876568876312,-0.6354526098327032,3,0.2885022847533456,0.2885022847533456,-1.3153788536296576,-0.9239548945860488
learning,paper_only,single,CONFIG_rewardExists,0.4313361601775322,0.028729585053652012,3,0.59916450018261,0.59916450018261,-0.16782834000507785,-0.570434915128958
learning,paper_only,single,CONFIG_showNRounds,0.5037831318563817,0.5869647926008894,3,-1.336738999237511,-1.336738999237511,1.8405221310938926,1.9237037918384003
learning,paper_only,single,CONFIG_showOtherSummaries,-1.9003669124353406,-2.5002807258438517,3,0.24038571198391434,0.24038571198391434,-2.140752624419255,-2.740666437827766
learning,paper_only,single,CONFIG_showPunishmentId,-0.2816331522024713,-0.2632574048224913,3,-0.11809372829482978,-0.11809372829482978,-0.16353942390764153,-0.14516367652766154
validation,both,joint,CONFIG_allOrNothing,-3.691184724533221,-4.092699876048372,8,0.3845728512243547,0.3845728512243547,-4.075757575757576,-4.477272727272727
validation,both,joint,CONFIG_chat,2.1288039931519807,2.5875952019431896,8,-0.6788883145403268,-0.6788883145403268,2.8076923076923075,3.2664835164835164
validation,both,joint,CONFIG_defaultContribProp,-0.111433003372988,-0.48643300337298784,8,1.117733663293679,1.117733663293679,-1.229166666666667,-1.6041666666666667
validation,both,joint,CONFIG_rewardExists,1.6709177094724526,1.476473265028008,8,-0.5260519874972445,-0.5260519874972445,2.1969696969696972,2.0025252525252526
validation,both,joint,CONFIG_showNRounds,-0.6289337037402927,-0.4146479894545786,8,0.025828201021611985,0.025828201021611985,-0.6547619047619047,-0.4404761904761906
validation,both,joint,CONFIG_showOtherSummaries,-1.9171480196999093,-2.0902249427768322,8,0.22021461766272865,0.22021461766272865,-2.1373626373626378,-2.310439560439561
validation,both,joint,CONFIG_showPunishmentId,1.4259766019560063,1.950976601956006,8,-0.2740233980439939,-0.2740233980439939,1.7000000000000002,2.2249999999999996
validation,both,joint_reasoning,CONFIG_allOrNothing,-4.241689775038271,-4.356588764937261,8,0.39467386132536486,0.39467386132536486,-4.636363636363636,-4.751262626262626
validation,both,joint_reasoning,CONFIG_chat,3.2112215755695637,3.6136941030420906,8,-1.590976226628239,-1.590976226628239,4.802197802197803,5.204670329670329
validation,both,joint_reasoning,CONFIG_defaultContribProp,-0.3614330033729877,-1.0437246700396545,8,1.4510669966270124,1.4510669966270124,-1.8125000000000002,-2.494791666666667
validation,both,joint_reasoning,CONFIG_rewardExists,2.8072813458360892,2.472685386240129,8,-0.1321125935578505,-0.1321125935578505,2.93939393939394,2.6047979797979797
validation,both,joint_reasoning,CONFIG_showNRounds,-0.5217908465974358,-0.43548132278791196,8,-2.7598860846926736,-2.7598860846926736,2.2380952380952377,2.324404761904762
validation,both,joint_reasoning,CONFIG_showOtherSummaries,-2.4446205471724363,-3.0146754922273815,8,0.6268080242561351,0.6268080242561351,-3.071428571428571,-3.6414835164835164
validation,both,joint_reasoning,CONFIG_showPunishmentId,2.3259766019560058,2.813476601956006,8,0.22597660195600613,0.22597660195600613,2.0999999999999996,2.5875
validation,both,reasoning,CONFIG_allOrNothing,-3.3629018962503934,-3.775780684129181,8,1.2936637603152636,1.2936637603152636,-4.6565656565656575,-5.069444444444445
validation,both,reasoning,CONFIG_chat,5.991441355789344,5.811496300844288,8,0.7496831140311015,0.7496831140311015,5.241758241758243,5.061813186813186
validation,both,reasoning,CONFIG_defaultContribProp,-2.819766336706321,-3.022891336706321,8,1.117733663293679,1.117733663293679,-3.9375,-4.140625
validation,both,reasoning,CONFIG_rewardExists,2.615362153916897,2.3716752852300282,8,-0.42504188648714347,-0.42504188648714347,3.0404040404040407,2.7967171717171717
validation,both,reasoning,CONFIG_showNRounds,-0.5217908465974357,-0.1676241799307691,8,-3.5456003704069596,-3.5456003704069596,3.0238095238095237,3.3779761904761907
validation,both,reasoning,CONFIG_showOtherSummaries,-2.609455712007601,-2.6850051625570517,8,1.648786046234157,1.648786046234157,-4.258241758241758,-4.333791208791209
validation,both,reasoning,CONFIG_showPunishmentId,2.8259766019560058,2.8884766019560058,8,0.3259766019560062,0.3259766019560062,2.4999999999999996,2.5624999999999996
validation,both,single,CONFIG_allOrNothing,-3.5425357205437344,-4.232371475412648,8,-0.6933753152429398,-0.6933753152429398,-2.8491604053007946,-3.5389961601697077
validation,both,single,CONFIG_chat,5.504146272640665,6.041901380181725,8,1.2793905434609547,1.2793905434609547,4.22475572917971,4.762510836720771
validation,both,single,CONFIG_defaultContribProp,-1.3497178546936863,-2.050929286786214,8,1.1202382016018273,1.1202382016018273,-2.469956056295514,-3.171167488388041
validation,both,single,CONFIG_rewardExists,2.6587471852898483,2.483263528788852,8,1.1321852479702672,1.1321852479702672,1.5265619373195811,1.3510782808185846
validation,both,single,CONFIG_showNRounds,0.10375330958896622,-0.1677898658191468,8,-1.5129520431552534,-1.5129520431552534,1.6167053527442197,1.3451621773361067
validation,both,single,CONFIG_showOtherSummaries,-3.3026124307380686,-3.7615455870701724,8,0.04881616610943329,0.04881616610943329,-3.351428596847502,-3.8103617531796057
validation,both,single,CONFIG_showPunishmentId,2.8337995572730987,2.873139608976298,8,0.5267059705421842,0.5267059705421842,2.3070935867309146,2.346433638434114
validation,data_only,joint,CONFIG_allOrNothing,-1.5851241184726144,-1.2854608188093153,3,0.3845728512243547,0.3845728512243547,-1.969696969696969,-1.67003367003367
validation,data_only,joint,CONFIG_chat,-0.41515205080406326,-0.35654399219600474,3,-0.6788883145403268,-0.6788883145403268,0.2637362637362636,0.3223443223443221
validation,data_only,joint,CONFIG_defaultContribProp,-0.9655996700396541,-0.7294885589285433,3,1.117733663293679,1.117733663293679,-2.083333333333333,-1.8472222222222223
validation,data_only,joint,CONFIG_rewardExists,1.039604578159322,0.8072813458360892,3,-0.5260519874972445,-0.5260519874972445,1.5656565656565664,1.3333333333333337
validation,data_only,joint,CONFIG_showNRounds,-0.5694098942164834,-0.9106797354863247,3,0.025828201021611985,0.025828201021611985,-0.5952380952380953,-0.9365079365079367
validation,data_only,joint,CONFIG_showOtherSummaries,0.05537945282756418,0.029738427186538297,3,0.22021461766272865,0.22021461766272865,-0.16483516483516447,-0.19047619047619035
validation,data_only,joint,CONFIG_showPunishmentId,0.8259766019560058,0.9926432686226726,3,-0.2740233980439939,-0.2740233980439939,1.0999999999999996,1.2666666666666666
validation,data_only,joint_reasoning,CONFIG_allOrNothing,-2.292194825543322,-1.713070246418743,3,0.39467386132536486,0.39467386132536486,-2.686868686868687,-2.107744107744108
validation,data_only,joint_reasoning,CONFIG_chat,-0.17339380904582136,0.23319959754758512,3,-1.590976226628239,-1.590976226628239,1.4175824175824177,1.8241758241758241
validation,data_only,joint_reasoning,CONFIG_defaultContribProp,-2.132266336706321,-1.4378218922618764,3,1.4510669966270124,1.4510669966270124,-3.5833333333333335,-2.888888888888889
validation,data_only,joint_reasoning,CONFIG_rewardExists,0.03960457815932106,0.29212983068457354,3,-0.1321125935578505,-0.1321125935578505,0.17171717171717155,0.42424242424242403
validation,data_only,joint_reasoning,CONFIG_showNRounds,0.12106629625970722,-0.4424257672323564,3,-2.7598860846926736,-2.7598860846926736,2.880952380952381,2.317460317460317
validation,data_only,joint_reasoning,CONFIG_showOtherSummaries,-0.49407109662298687,-0.4794190819709714,3,0.6268080242561351,0.6268080242561351,-1.120879120879122,-1.1062271062271065
validation,data_only,joint_reasoning,CONFIG_showPunishmentId,1.225976601956007,1.292643268622673,3,0.22597660195600613,0.22597660195600613,1.0000000000000009,1.0666666666666669
validation,data_only,reasoning,CONFIG_allOrNothing,-0.7467402800887768,-1.1070096403581369,3,1.2936637603152636,1.2936637603152636,-2.0404040404040407,-2.4006734006734005
validation,data_only,reasoning,CONFIG_chat,-0.17339380904582136,0.013419377767365459,3,0.7496831140311015,0.7496831140311015,-0.9230769230769229,-0.7362637362637361
validation,data_only,reasoning,CONFIG_defaultContribProp,0.45106699662701233,0.6455114410714567,3,1.117733663293679,1.117733663293679,-0.6666666666666666,-0.4722222222222222
validation,data_only,reasoning,CONFIG_rewardExists,0.3022308407855838,0.09010962866437167,3,-0.42504188648714347,-0.42504188648714347,0.7272727272727273,0.5151515151515151
validation,data_only,reasoning,CONFIG_showNRounds,0.12106629625970722,0.3512250264184374,3,-3.5456003704069596,-3.5456003704069596,3.666666666666667,3.896825396825397
validation,data_only,reasoning,CONFIG_showOtherSummaries,-0.1534117559636451,-0.2596388621907512,3,1.648786046234157,1.648786046234157,-1.802197802197802,-1.9084249084249083
validation,data_only,reasoning,CONFIG_showPunishmentId,-0.07402339804399394,0.2926432686226729,3,0.3259766019560062,0.3259766019560062,-0.40000000000000013,-0.03333333333333327
validation,data_only,single,CONFIG_allOrNothing,-0.24711708740696103,-0.46369718408556665,3,-0.6933753152429398,-0.6933753152429398,0.4462582278359788,0.22967813115737318
validation,data_only,single,CONFIG_chat,-0.5010958528272464,-0.8465163080942588,3,1.2793905434609547,1.2793905434609547,-1.7804863962882012,-2.1259068515552135
validation,data_only,single,CONFIG_defaultContribProp,-0.48359667452639465,-0.6232662402571728,3,1.1202382016018273,1.1202382016018273,-1.603834876128222,-1.7435044418590002
validation,data_only,single,CONFIG_rewardExists,0.3125251426306739,-0.15909402571524497,3,1.1321852479702672,1.1321852479702672,-0.8196601053395933,-1.291279273685512
validation,data_only,single,CONFIG_showNRounds,-0.022585953820708937,-0.4377856028667731,3,-1.5129520431552534,-1.5129520431552534,1.4903660893345445,1.0751664402884804
validation,data_only,single,CONFIG_showOtherSummaries,0.6497183873538483,0.8379859035440412,3,0.04881616610943329,0.04881616610943329,0.6009022212444151,0.7891697374346079
validation,data_only,single,CONFIG_showPunishmentId,0.07167246672052396,0.5337843213517134,3,0.5267059705421842,0.5267059705421842,-0.4550335038216602,0.0070783508095292325
validation,paper_only,joint,CONFIG_allOrNothing,-5.039669573018069,-3.8679524013008977,3,0.3845728512243547,0.3845728512243547,-5.424242424242424,-4.252525252525253
validation,paper_only,joint,CONFIG_chat,3.6947380590860464,4.042723407071395,3,-0.6788883145403268,-0.6788883145403268,4.373626373626373,4.721611721611722
validation,paper_only,joint,CONFIG_defaultContribProp,-2.257266336706321,-1.9933774478174324,3,1.117733663293679,1.117733663293679,-3.375,-3.1111111111111116
validation,paper_only,joint,CONFIG_rewardExists,0.8577863963411394,1.3695709081256513,3,-0.5260519874972445,-0.5260519874972445,1.3838383838383839,1.8956228956228958
validation,paper_only,joint,CONFIG_showNRounds,-1.4265527513593406,-1.6329019577085468,3,0.025828201021611985,0.025828201021611985,-1.4523809523809526,-1.6587301587301588
validation,paper_only,joint,CONFIG_showOtherSummaries,-4.4171480196999084,-3.849382451934341,3,0.22021461766272865,0.22021461766272865,-4.637362637362637,-4.069597069597069
validation,paper_only,joint,CONFIG_showPunishmentId,2.925976601956006,2.6926432686226724,3,-0.2740233980439939,-0.2740233980439939,3.1999999999999997,2.9666666666666663
validation,paper_only,joint_reasoning,CONFIG_allOrNothing,-3.5245180578665543,-4.04977058311908,3,0.39467386132536486,0.39467386132536486,-3.919191919191919,-4.444444444444445
validation,paper_only,joint_reasoning,CONFIG_chat,4.420012784360772,3.610488974836963,3,-1.590976226628239,-1.590976226628239,6.010989010989011,5.201465201465202
validation,paper_only,joint_reasoning,CONFIG_defaultContribProp,0.6594003299603457,0.4094003299603457,3,1.4510669966270124,1.4510669966270124,-0.7916666666666667,-1.0416666666666667
validation,paper_only,joint_reasoning,CONFIG_rewardExists,4.595160133714877,3.4369109754657186,3,-0.1321125935578505,-0.1321125935578505,4.7272727272727275,3.569023569023569
validation,paper_only,joint_reasoning,CONFIG_showNRounds,-0.474171798978388,0.017891693085103928,3,-2.7598860846926736,-2.7598860846926736,2.2857142857142856,2.7777777777777777
validation,paper_only,joint_reasoning,CONFIG_showOtherSummaries,-5.2083568109086995,-4.867697470249359,3,0.6268080242561351,0.6268080242561351,-5.835164835164835,-5.4945054945054945
validation,paper_only,joint_reasoning,CONFIG_showPunishmentId,1.9259766019560063,1.8259766019560064,3,0.22597660195600613,0.22597660195600613,1.7000000000000002,1.6000000000000003
validation,paper_only,reasoning,CONFIG_allOrNothing,-4.2113867447352415,-2.989164522513019,3,1.2936637603152636,1.2936637603152636,-5.505050505050505,-4.282828282828282
validation,paper_only,reasoning,CONFIG_chat,7.485946850294839,6.156276520624509,3,0.7496831140311015,0.7496831140311015,6.736263736263737,5.406593406593407
validation,paper_only,reasoning,CONFIG_defaultContribProp,-2.215599670039654,-2.229488558928543,3,1.117733663293679,1.117733663293679,-3.333333333333333,-3.347222222222222
validation,paper_only,reasoning,CONFIG_rewardExists,4.069907608462351,3.1170456556003985,3,-0.42504188648714347,-0.42504188648714347,4.494949494949495,3.542087542087542
validation,paper_only,reasoning,CONFIG_showNRounds,-0.8789337037402929,-0.33925116405775313,3,-3.5456003704069596,-3.5456003704069596,2.666666666666667,3.2063492063492065
validation,paper_only,reasoning,CONFIG_showOtherSummaries,-4.197367799919689,-3.5673311698830585,3,1.648786046234157,1.648786046234157,-5.846153846153846,-5.216117216117215
validation,paper_only,reasoning,CONFIG_showPunishmentId,3.0259766019560064,3.192643268622673,3,0.3259766019560062,0.3259766019560062,2.7,2.8666666666666667
validation,paper_only,single,CONFIG_allOrNothing,-3.437744720709083,-2.7869944066948413,3,-0.6933753152429398,-0.6933753152429398,-2.744369405466143,-2.0936190914519015
validation,paper_only,single,CONFIG_chat,8.55124362795907,7.573008910949329,3,1.2793905434609547,1.2793905434609547,7.271853084498114,6.293618367488374
validation,paper_only,single,CONFIG_defaultContribProp,-2.4411561478883135,-1.1263021234966384,3,1.1202382016018273,1.1202382016018273,-3.5613943494901408,-2.246540325098466
validation,paper_only,single,CONFIG_rewardExists,3.174450302496561,2.7499349261917723,3,1.1321852479702672,1.1321852479702672,2.0422650545262937,1.617749678221505
validation,paper_only,single,CONFIG_showNRounds,1.5828366846298738,1.3881245231477946,3,-1.5129520431552534,-1.5129520431552534,3.095788727785127,2.9010765663030478
validation,paper_only,single,CONFIG_showOtherSummaries,-5.582931901296821,-5.565040264390376,3,0.04881616610943329,0.04881616610943329,-5.631748067406254,-5.613856430499809
validation,paper_only,single,CONFIG_showPunishmentId,0.8103567104228011,1.5696287306345003,3,0.5267059705421842,0.5267059705421842,0.28365073988061695,1.042922760092316
