wave,input_group,mode,feature,median_value,mean_value,n_variants,baseline_median_value,baseline_mean_value,median_delta_vs_baseline,mean_delta_vs_baseline
learning,paper_only,reasoning,CONFIG_rewardExists,-0.21199853904282318,-0.6233831888276404,3,-1.1521683235399598,-1.1521683235399598,0.9401697844971366,0.5287851347123194
learning,paper_only,reasoning,CONFIG_showNRounds,-0.04105467800194007,0.29919843920692785,3,-0.16713226259193714,-0.16713226259193714,0.12607758458999707,0.466330701798865
learning,paper_only,reasoning,CONFIG_showOtherSummaries,0.03994747541973842,0.01787426727142627,3,1.341339428827803,1.341339428827803,-1.3013919534080647,-1.3234651615563768
learning,paper_only,reasoning,CONFIG_showPunishmentId,-0.7035839834600752,-0.5025099908608075,3,1.1749740331463698,1.1749740331463698,-1.878558016606445,-1.6774840240071773
learning,paper_only,single,CONFIG_allOrNothing,-4.845681064395379,-3.9145461198406992,3,-0.23652544401980902,-0.23652544401980902,-4.60915562037557,-3.67802067582089
learning,paper_only,single,CONFIG_chat,-5.301468386075204,-2.283099144912537,3,-1.4492981606765338,-1.4492981606765338,-3.8521702253986696,-0.8338009842360032
learning,paper_only,single,CONFIG_defaultContribProp,-1.6377938089670678,-2.4856974794325644,3,-0.1813034034354435,-0.1813034034354435,-1.4564904055316243,-2.304394075997121
learning,paper_only,single,CONFIG_rewardExists,-5.431258792370372,-6.332961715826293,3,-1.0811447620878782,-1.0811447620878782,-4.350114030282493,-5.251816953738415
learning,paper_only,single,CONFIG_showNRounds,-1.0619979564832356,0.7010027119619776,3,0.11126446624037101,0.11126446624037101,-1.1732624227236066,0.5897382457216066
learning,paper_only,single,CONFIG_showOtherSummaries,5.211176730391351,5.233192066032461,3,1.0728696313295136,1.0728696313295136,4.138307099061837,4.160322434702947
learning,paper_only,single,CONFIG_showPunishmentId,4.558816841775297,3.774236696692887,3,0.564613171241547,0.564613171241547,3.99420367053375,3.20962352545134
validation,both,joint,CONFIG_allOrNothing,1.803764770416274,1.4199263865778906,8,0.9603304269819305,0.9603304269819305,0.8434343434343435,0.4595959595959601
validation,both,joint,CONFIG_chat,-4.123943259595273,-4.195371831023844,8,-1.2393278749798875,-1.2393278749798875,-2.8846153846153855,-2.9560439560439566
validation,both,joint,CONFIG_defaultContribProp,0.8469003299603459,0.9875253299603454,8,-0.507266336706321,-0.507266336706321,1.354166666666667,1.4947916666666665
validation,both,joint,CONFIG_rewardExists,-0.5007994622447143,-0.9300923915376466,8,-0.4957489571942141,-0.4957489571942141,-0.005050505050500198,-0.4343434343434325
validation,both,joint,CONFIG_showNRounds,0.14487582006923194,0.1746377248311377,8,-0.6646479894545785,-0.6646479894545785,0.8095238095238104,0.8392857142857162
validation,both,joint,CONFIG_showOtherSummaries,3.269665167113277,3.0224124198605304,8,1.6377970352451463,1.6377970352451463,1.6318681318681305,1.3846153846153841
validation,both,joint,CONFIG_showPunishmentId,0.025976601956006817,-0.07402339804399427,8,0.625976601956006,0.625976601956006,-0.5999999999999992,-0.7000000000000003
validation,both,joint_reasoning,CONFIG_allOrNothing,1.9502294168809202,3.1282597199112234,8,3.3138657805172835,3.3138657805172835,-1.3636363636363633,-0.1856060606060601
validation,both,joint_reasoning,CONFIG_chat,2.1068259711739588,2.262045751393739,8,-1.228338863990876,-1.228338863990876,3.335164835164835,3.490384615384615
validation,both,joint_reasoning,CONFIG_defaultContribProp,0.8885669966270123,1.4510669966270122,8,2.367733663293679,2.367733663293679,-1.4791666666666665,-0.9166666666666667
validation,both,joint_reasoning,CONFIG_rewardExists,0.807281345836089,0.26561467916942216,8,-0.42504188648714347,-0.42504188648714347,1.2323232323232325,0.6906565656565656
validation,both,joint_reasoning,CONFIG_showNRounds,-0.42655275135934034,1.0049948676882785,8,-1.6408384656450545,-1.6408384656450545,1.2142857142857142,2.645833333333333
validation,both,joint_reasoning,CONFIG_showOtherSummaries,1.7916431890913,1.7051047275528388,8,3.407027804475915,3.407027804475915,-1.615384615384615,-1.7019230769230762
validation,both,joint_reasoning,CONFIG_showPunishmentId,1.4259766019560063,1.0634766019560062,8,-0.6740233980439938,-0.6740233980439938,2.1,1.7375
validation,both,reasoning,CONFIG_allOrNothing,1.8239667906182944,1.7469692948162514,8,-0.5649220982705945,-0.5649220982705945,2.388888888888889,2.311891393086846
validation,both,reasoning,CONFIG_chat,11.573858938206925,11.769494273362584,8,-2.854712490364503,-2.854712490364503,14.428571428571427,14.624206763727088
validation,both,reasoning,CONFIG_defaultContribProp,-0.7989330033729876,-0.2349914999045143,8,-1.048933003372988,-1.048933003372988,0.25000000000000044,0.8139415034684737
validation,both,reasoning,CONFIG_rewardExists,0.2820288205835635,0.007883398715645362,8,-1.3947388561841132,-1.3947388561841132,1.6767676767676767,1.4026222548997587
validation,both,reasoning,CONFIG_showNRounds,-0.4027432275498166,-0.34235504896540064,8,-2.164647989454579,-2.164647989454579,1.7619047619047625,1.8222929404891786
validation,both,reasoning,CONFIG_showOtherSummaries,-0.7578073603592494,-0.5453162376706528,8,0.90153329898141,0.90153329898141,-1.6593406593406594,-1.4468495366520628
validation,both,reasoning,CONFIG_showPunishmentId,2.9259766019560063,2.5923110529868327,8,0.7259766019560061,0.7259766019560061,2.2,1.8663344510308266
validation,both,single,CONFIG_allOrNothing,-1.5365023525334198,-2.427245218412125,8,-0.16473138984076785,-0.16473138984076785,-1.371770962692652,-2.262513828571357
validation,both,single,CONFIG_chat,-0.40966420002887727,-0.804562903054542,8,-0.4794506727738388,-0.4794506727738388,0.06978647274496153,-0.32511223028070324
validation,both,single,CONFIG_defaultContribProp,-2.4525077866154525,-4.445270137893561,8,1.0536852444984928,1.0536852444984928,-3.5061930311139453,-5.4989553823920545
validation,both,single,CONFIG_rewardExists,-2.9668695252169837,-4.246207560109919,8,0.30548844774215933,0.30548844774215933,-3.272357972959143,-4.551696007852079
validation,both,single,CONFIG_showNRounds,-5.883521376900599,-6.644168741014179,8,-1.5830391988088803,-1.5830391988088803,-4.300482178091718,-5.061129542205299
validation,both,single,CONFIG_showOtherSummaries,3.5997503928755687,3.763391206877352,8,0.5184135495655826,0.5184135495655826,3.081336843309986,3.2449776573117695
validation,both,single,CONFIG_showPunishmentId,4.24351857432867,3.7560875184287443,8,0.7447460592995867,0.7447460592995867,3.498772515029083,3.0113414591291576
validation,data_only,joint,CONFIG_allOrNothing,-0.24168977503827183,0.21285567950718276,3,0.9603304269819305,0.9603304269819305,-1.2020202020202024,-0.7474747474747477
validation,data_only,joint,CONFIG_chat,-0.8327344683864801,-1.3638699995220118,3,-1.2393278749798875,-1.2393278749798875,0.40659340659340737,-0.12454212454212432
validation,data_only,joint,CONFIG_defaultContribProp,-0.3405996700396541,-0.382266336706321,3,-0.507266336706321,-0.507266336706321,0.16666666666666696,0.12500000000000006
validation,data_only,joint,CONFIG_rewardExists,-0.9401934016386585,-1.4317758932211497,3,-0.4957489571942141,-0.4957489571942141,-0.4444444444444444,-0.9360269360269357
validation,data_only,joint,CONFIG_showNRounds,5.335352010545421,3.8115424867358976,3,-0.6646479894545785,-0.6646479894545785,5.999999999999999,4.476190476190476
validation,data_only,joint,CONFIG_showOtherSummaries,-0.4720930746449637,-0.5380271405790293,3,1.6377970352451463,1.6377970352451463,-2.10989010989011,-2.1758241758241756
validation,data_only,joint,CONFIG_showPunishmentId,2.225976601956006,2.3593099352893394,3,0.625976601956006,0.625976601956006,1.6,1.7333333333333334
validation,data_only,joint_reasoning,CONFIG_allOrNothing,1.3845728512243545,0.8626873293388329,3,3.3138657805172835,3.3138657805172835,-1.929292929292929,-2.4511784511784507
validation,data_only,joint_reasoning,CONFIG_chat,-3.1624047980568113,-3.264968900620913,3,-1.228338863990876,-1.228338863990876,-1.9340659340659352,-2.036630036630037
validation,data_only,joint_reasoning,CONFIG_defaultContribProp,-0.7155996700396541,-0.3267107811507654,3,2.367733663293679,2.367733663293679,-3.083333333333333,-2.694444444444444
validation,data_only,joint_reasoning,CONFIG_rewardExists,0.26182680038154427,-0.3307657922110492,3,-0.42504188648714347,-0.42504188648714347,0.6868686868686877,0.09427609427609429
validation,data_only,joint_reasoning,CONFIG_showNRounds,-4.593219418026006,-3.418616243422832,3,-1.6408384656450545,-1.6408384656450545,-2.9523809523809517,-1.7777777777777777
validation,data_only,joint_reasoning,CONFIG_showOtherSummaries,2.132302529750641,1.6634380608861716,3,3.407027804475915,3.407027804475915,-1.2747252747252742,-1.7435897435897434
validation,data_only,joint_reasoning,CONFIG_showPunishmentId,0.12597660195600557,0.19264326862267236,3,-0.6740233980439938,-0.6740233980439938,0.7999999999999994,0.8666666666666661
validation,data_only,reasoning,CONFIG_allOrNothing,-1.5927469726934511,-1.0388435210580116,3,-0.5649220982705945,-0.5649220982705945,-1.0278248744228566,-0.4739214227874171
validation,data_only,reasoning,CONFIG_chat,-0.645921281573294,-0.46696386918547067,3,-2.854712490364503,-2.854712490364503,2.208791208791209,2.3877486211790324
validation,data_only,reasoning,CONFIG_defaultContribProp,-0.25726633670632104,0.24191728951521455,3,-1.048933003372988,-1.048933003372988,0.791666666666667,1.2908502928882026
validation,data_only,reasoning,CONFIG_rewardExists,1.0226790530660592,1.0912017937006244,3,-1.3947388561841132,-1.3947388561841132,2.4174179092501724,2.4859406498847374
validation,data_only,reasoning,CONFIG_showNRounds,-1.4435218815183926,-2.4560186518885483,3,-2.164647989454579,-2.164647989454579,0.7211261079361866,-0.29137066243396914
validation,data_only,reasoning,CONFIG_showOtherSummaries,-0.8457194482713373,0.12261914686549424,3,0.90153329898141,0.90153329898141,-1.7472527472527473,-0.7789141521159157
validation,data_only,reasoning,CONFIG_showPunishmentId,-0.7740233980439939,-0.10783739430381593,3,0.7259766019560061,0.7259766019560061,-1.5,-0.833813996259822
validation,data_only,single,CONFIG_allOrNothing,-0.48103777068872944,0.9297398850286509,3,-0.16473138984076785,-0.16473138984076785,-0.3163063808479616,1.0944712748694188
validation,data_only,single,CONFIG_chat,-10.78614049277352,-6.008515383719434,3,-0.4794506727738388,-0.4794506727738388,-10.306689819999681,-5.529064710945596
validation,data_only,single,CONFIG_defaultContribProp,-1.814762594176372,-1.5617735905793613,3,1.0536852444984928,1.0536852444984928,-2.868447838674865,-2.6154588350778543
validation,data_only,single,CONFIG_rewardExists,-9.0958295812299,-8.131733168243672,3,0.30548844774215933,0.30548844774215933,-9.40131802897206,-8.43722161598583
validation,data_only,single,CONFIG_showNRounds,-8.153336247405914,-7.610784957628468,3,-1.5830391988088803,-1.5830391988088803,-6.570297048597034,-6.027745758819588
validation,data_only,single,CONFIG_showOtherSummaries,8.012505457326338,9.04712241300001,3,0.5184135495655826,0.5184135495655826,7.494091907760755,8.528708863434426
validation,data_only,single,CONFIG_showPunishmentId,1.5247041824746574,1.4938910258959837,3,0.7447460592995867,0.7447460592995867,0.7799581231750707,0.749144966596397
validation,paper_only,joint,CONFIG_allOrNothing,0.7078051744566771,0.9704314370829401,3,0.9603304269819305,0.9603304269819305,-0.2525252525252534,0.010101010101009611
validation,paper_only,joint,CONFIG_chat,-5.68987732552934,-4.275957911609925,3,-1.2393278749798875,-1.2393278749798875,-4.4505494505494525,-3.036630036630038
validation,paper_only,joint,CONFIG_defaultContribProp,-0.2989330033729871,-0.5211552255952094,3,-0.507266336706321,-0.507266336706321,0.20833333333333393,-0.013888888888888395
validation,paper_only,joint,CONFIG_rewardExists,-1.4553449167901675,-1.650631112076365,3,-0.4957489571942141,-0.4957489571942141,-0.9595959595959535,-1.1548821548821508
validation,paper_only,joint,CONFIG_showNRounds,-2.450362275168862,-0.8313146561212434,3,-0.6646479894545785,-0.6646479894545785,-1.7857142857142836,-0.16666666666666496
validation,paper_only,joint,CONFIG_showOtherSummaries,2.4619728594209676,2.630471027919137,3,1.6377970352451463,1.6377970352451463,0.8241758241758212,0.9926739926739905
validation,paper_only,joint,CONFIG_showPunishmentId,0.325976601956004,0.7259766019560047,3,0.625976601956006,0.625976601956006,-0.30000000000000204,0.09999999999999865
validation,paper_only,joint_reasoning,CONFIG_allOrNothing,1.8492193158708192,1.4620139286654321,3,3.3138657805172835,3.3138657805172835,-1.4646464646464643,-1.8518518518518514
validation,paper_only,joint_reasoning,CONFIG_chat,0.4749578393058267,-1.7045293401813524,3,-1.228338863990876,-1.228338863990876,1.7032967032967028,-0.4761904761904763
validation,paper_only,joint_reasoning,CONFIG_defaultContribProp,1.034400329960346,0.07606699662701237,3,2.367733663293679,2.367733663293679,-1.333333333333333,-2.2916666666666665
validation,paper_only,joint_reasoning,CONFIG_rewardExists,0.029503568058311114,-0.1893516507969076,3,-0.42504188648714347,-0.42504188648714347,0.4545454545454546,0.23569023569023587
validation,paper_only,joint_reasoning,CONFIG_showNRounds,-1.3313146561212452,-1.4821083069148957,3,-1.6408384656450545,-1.6408384656450545,0.3095238095238093,0.15873015873015883
validation,paper_only,joint_reasoning,CONFIG_showOtherSummaries,1.725709123157234,0.879555277003388,3,3.407027804475915,3.407027804475915,-1.6813186813186811,-2.527472527472527
validation,paper_only,joint_reasoning,CONFIG_showPunishmentId,1.8259766019560062,1.5259766019560062,3,-0.6740233980439938,-0.6740233980439938,2.5,2.2
validation,paper_only,reasoning,CONFIG_allOrNothing,2.3037647704162736,1.27009473674624,3,-0.5649220982705945,-0.5649220982705945,2.868686868686868,1.8350168350168345
validation,paper_only,reasoning,CONFIG_chat,9.870562234910224,10.643456007803996,3,-2.854712490364503,-2.854712490364503,12.725274725274726,13.4981684981685
validation,paper_only,reasoning,CONFIG_defaultContribProp,-0.9655996700396541,-0.8405996700396542,3,-1.048933003372988,-1.048933003372988,0.08333333333333393,0.20833333333333381
validation,paper_only,reasoning,CONFIG_rewardExists,-0.22302168446694104,0.20458774314248643,3,-1.3947388561841132,-1.3947388561841132,1.1717171717171722,1.5993265993265997
validation,paper_only,reasoning,CONFIG_showNRounds,0.00201867721208826,1.049637724831136,3,-2.164647989454579,-2.164647989454579,2.1666666666666674,3.2142857142857153
validation,paper_only,reasoning,CONFIG_showOtherSummaries,-1.2083568109086995,-1.3512139537658425,3,0.90153329898141,0.90153329898141,-2.1098901098901095,-2.2527472527472527
validation,paper_only,reasoning,CONFIG_showPunishmentId,1.1259766019560065,0.9593099352893395,3,0.7259766019560061,0.7259766019560061,0.40000000000000036,0.2333333333333334
validation,paper_only,single,CONFIG_allOrNothing,-0.5419872243037034,-0.9319479954571849,3,-0.16473138984076785,-0.16473138984076785,-0.37725583446293554,-0.767216605616417
validation,paper_only,single,CONFIG_chat,5.239518954631315,3.629129617341531,3,-0.4794506727738388,-0.4794506727738388,5.718969627405153,4.10858029011537
validation,paper_only,single,CONFIG_defaultContribProp,-3.5002083110895796,-6.051312003131716,3,1.0536852444984928,1.0536852444984928,-4.553893555588072,-7.104997247630209
validation,paper_only,single,CONFIG_rewardExists,-9.40637193327023,-11.444003640390727,3,0.30548844774215933,0.30548844774215933,-9.71186038101239,-11.749492088132886
validation,paper_only,single,CONFIG_showNRounds,-8.606993693129716,-7.540986689287489,3,-1.5830391988088803,-1.5830391988088803,-7.0239544943208365,-5.957947490478608
validation,paper_only,single,CONFIG_showOtherSummaries,2.7981851720224284,2.561085728091985,3,0.5184135495655826,0.5184135495655826,2.279771622456846,2.0426721785264026
validation,paper_only,single,CONFIG_showPunishmentId,-3.770597692739905,2.804524282609144,3,0.7447460592995867,0.7447460592995867,-4.515343752039492,2.059778223309557
