,baseline,feature,iteration,permuted_performance,importance,model
34,5.222765062410215,# of rounds,4,5.3689960122592035,1.0279987608290972,OLS
35,5.222765062410215,# of rounds,5,5.288524144722842,1.0125908559023487,OLS
36,5.222765062410215,# of rounds,6,5.651183221810055,1.0820289931253644,OLS
37,5.222765062410215,# of rounds,7,5.708226662847082,1.0929510699094773,OLS
38,5.222765062410215,# of rounds,8,5.398844970986103,1.0337139248026275,OLS
39,5.222765062410215,# of rounds,9,5.752153301082127,1.1013616795597558,OLS
40,5.222765062410215,# of rounds,10,5.584442306376529,1.0692501461667139,OLS
41,5.222765062410215,# of rounds,11,5.680347769310749,1.0876131132518083,OLS
42,5.222765062410215,# of rounds,12,5.539556839032295,1.0606559500258061,OLS
43,5.222765062410215,# of rounds,13,5.3918693727605636,1.032378310785496,OLS
44,5.222765062410215,# of rounds,14,5.493612926096826,1.051859093880363,OLS
45,5.222765062410215,# of rounds,15,5.5983115307608715,1.0719056790537211,OLS
46,5.222765062410215,# of rounds,16,5.301040557314187,1.0149873666474765,OLS
47,5.222765062410215,# of rounds,17,5.493140018877308,1.0517685465909739,OLS
48,5.222765062410215,# of rounds,18,5.451052213159955,1.043710017207703,OLS
49,5.222765062410215,# of rounds,19,5.560396081594809,1.064646028521295,OLS
50,5.222765062410215,# of rounds,20,5.41611329387741,1.0370202812412106,OLS
51,5.222765062410215,# of rounds,21,5.538228348606606,1.060401584682963,OLS
52,5.222765062410215,# of rounds,22,5.5537829044279645,1.063379807068134,OLS
53,5.222765062410215,# of rounds,23,5.282594870105549,1.01145558090023,OLS
54,5.222765062410215,# of rounds,24,5.64204542654151,1.0802793844105645,OLS
55,5.222765062410215,# of rounds,25,5.48823498297976,1.0508293820222188,OLS
56,5.222765062410215,# of rounds,26,5.555873687779536,1.0637801282249517,OLS
57,5.222765062410215,# of rounds,27,5.564194575653233,1.0653733241229608,OLS
58,5.222765062410215,# of rounds,28,5.556787887849398,1.0639551696175737,OLS
59,5.222765062410215,# of rounds,29,5.651997977659313,1.0821849939868853,OLS
60,5.222765062410215,Visibility of # of rounds,0,5.224436409122986,1.0003200118505808,OLS
61,5.222765062410215,Visibility of # of rounds,1,5.199724991157621,0.9955885300262843,OLS
62,5.222765062410215,Visibility of # of rounds,2,5.21373287382636,0.9982706117399647,OLS
63,5.222765062410215,Visibility of # of rounds,3,5.18940397970439,0.9936123715489455,OLS
64,5.222765062410215,Visibility of # of rounds,4,5.217490438741867,0.9989900706607864,OLS
65,5.222765062410215,Visibility of # of rounds,5,5.199956375351235,0.9956328330326132,OLS
66,5.222765062410215,Visibility of # of rounds,6,5.208393344953615,0.9972482550363911,OLS
67,5.222765062410215,Visibility of # of rounds,7,5.1741078635143145,0.9906836324601119,OLS
68,5.222765062410215,Visibility of # of rounds,8,5.226155305096161,1.0006491279323182,OLS
69,5.222765062410215,Visibility of # of rounds,9,5.23385179633447,1.0021227709444658,OLS
70,5.222765062410215,Visibility of # of rounds,10,5.165489798543435,0.989033536224134,OLS
71,5.222765062410215,Visibility of # of rounds,11,5.222217131565246,0.9998950879776477,OLS
72,5.222765062410215,Visibility of # of rounds,12,5.211370937072244,0.9978183729879069,OLS
73,5.222765062410215,Visibility of # of rounds,13,5.248091169851576,1.0048491760856029,OLS
74,5.222765062410215,Visibility of # of rounds,14,5.219269969710213,0.9993307964922342,OLS
75,5.222765062410215,Visibility of # of rounds,15,5.174302671366653,0.9907209322141713,OLS
76,5.222765062410215,Visibility of # of rounds,16,5.186874979407356,0.9931281452307379,OLS
77,5.222765062410215,Visibility of # of rounds,17,5.199985273799041,0.9956383662027751,OLS
78,5.222765062410215,Visibility of # of rounds,18,5.211642127463684,0.9978702976653908,OLS
79,5.222765062410215,Visibility of # of rounds,19,5.230370410784687,1.0014561919373342,OLS
80,5.222765062410215,Visibility of # of rounds,20,5.215760511420831,0.9986588424128443,OLS
81,5.222765062410215,Visibility of # of rounds,21,5.179098637648885,0.9916392132827091,OLS
82,5.222765062410215,Visibility of # of rounds,22,5.244134970362532,1.0040916847104848,OLS
83,5.222765062410215,Visibility of # of rounds,23,5.187518701810262,0.9932513984108473,OLS
84,5.222765062410215,Visibility of # of rounds,24,5.190049697711044,0.9937360068262244,OLS
85,5.222765062410215,Visibility of # of rounds,25,5.242719931208743,1.0038207479295114,OLS
86,5.222765062410215,Visibility of # of rounds,26,5.225099475625469,1.0004469688349675,OLS
87,5.222765062410215,Visibility of # of rounds,27,5.190911001328005,0.9939009201636365,OLS
88,5.222765062410215,Visibility of # of rounds,28,5.190223765537826,0.993769335498815,OLS
89,5.222765062410215,Visibility of # of rounds,29,5.2387062654502285,1.003052253518878,OLS
90,5.222765062410215,Marginal per capita return,0,5.909280171080902,1.1314466763231874,OLS
91,5.222765062410215,Marginal per capita return,1,5.41716777810867,1.0372221827662955,OLS
92,5.222765062410215,Marginal per capita return,2,5.28112163973799,1.0111735022790485,OLS
93,5.222765062410215,Marginal per capita return,3,6.456792921473939,1.2362786463334121,OLS
94,5.222765062410215,Marginal per capita return,4,6.160252815468076,1.1795002727205246,OLS
95,5.222765062410215,Marginal per capita return,5,6.165374880972276,1.1804809918306116,OLS
96,5.222765062410215,Marginal per capita return,6,6.369802624310211,1.2196226612136098,OLS
97,5.222765062410215,Marginal per capita return,7,4.590707062707976,0.8789801968594476,OLS
98,5.222765062410215,Marginal per capita return,8,6.142444429082675,1.1760905106170034,OLS
99,5.222765062410215,Marginal per capita return,9,5.4987472350432895,1.052842157235714,OLS
100,5.222765062410215,Marginal per capita return,10,4.970515231525922,0.9517018613952579,OLS
101,5.222765062410215,Marginal per capita return,11,5.738443739358096,1.0987367171959108,OLS
102,5.222765062410215,Marginal per capita return,12,6.311333396285465,1.2084275897665777,OLS
103,5.222765062410215,Marginal per capita return,13,6.309162378429755,1.2080119061526744,OLS
104,5.222765062410215,Marginal per capita return,14,6.614632827420074,1.2665001677037981,OLS
105,5.222765062410215,Marginal per capita return,15,5.350853563726939,1.0245250360271065,OLS
106,5.222765062410215,Marginal per capita return,16,5.8900474417776465,1.1277641960520224,OLS
107,5.222765062410215,Marginal per capita return,17,6.100732834959618,1.168104014264091,OLS
108,5.222765062410215,Marginal per capita return,18,5.595100748883296,1.0712909123852596,OLS
109,5.222765062410215,Marginal per capita return,19,5.314133372139545,1.0174942408164087,OLS
110,5.222765062410215,Marginal per capita return,20,6.300180042281588,1.2062920631115208,OLS
111,5.222765062410215,Marginal per capita return,21,5.52306448721832,1.0574981683494533,OLS
112,5.222765062410215,Marginal per capita return,22,5.989611110429765,1.1468275978061444,OLS
113,5.222765062410215,Marginal per capita return,23,5.676854595604537,1.0869442771727449,OLS
114,5.222765062410215,Marginal per capita return,24,6.0149960643884555,1.1516880412025732,OLS
115,5.222765062410215,Marginal per capita return,25,5.748263162774707,1.1006168368833318,OLS
116,5.222765062410215,Marginal per capita return,26,5.715251738913412,1.094296157422008,OLS
117,5.222765062410215,Marginal per capita return,27,6.003019959316319,1.14939498284574,OLS
118,5.222765062410215,Marginal per capita return,28,5.207384924218969,0.9970551732640741,OLS
119,5.222765062410215,Marginal per capita return,29,5.260873578696363,1.0072966169894233,OLS
120,5.222765062410215,"""All or Nothing"" contributions",0,5.383720746569928,1.0308180977387167,OLS
121,5.222765062410215,"""All or Nothing"" contributions",1,5.253549473699389,1.0058942745693729,OLS
122,5.222765062410215,"""All or Nothing"" contributions",2,5.394778292184328,1.032935280013291,OLS
123,5.222765062410215,"""All or Nothing"" contributions",3,5.293481534611964,1.013540044661537,OLS
124,5.222765062410215,"""All or Nothing"" contributions",4,5.18835295477021,0.9934111323736005,OLS
125,5.222765062410215,"""All or Nothing"" contributions",5,5.357332484691653,1.0257655515179036,OLS
126,5.222765062410215,"""All or Nothing"" contributions",6,5.084179009700082,0.9734650034887502,OLS
127,5.222765062410215,"""All or Nothing"" contributions",7,5.279299497570133,1.010824617704291,OLS
128,5.222765062410215,"""All or Nothing"" contributions",8,5.428850709964021,1.0394591074059727,OLS
129,5.222765062410215,"""All or Nothing"" contributions",9,5.354699172108769,1.0252613525827772,OLS
130,5.222765062410215,"""All or Nothing"" contributions",10,5.426113854561307,1.0389350831831694,OLS
131,5.222765062410215,"""All or Nothing"" contributions",11,5.227132324366601,1.000836197283278,OLS
132,5.222765062410215,"""All or Nothing"" contributions",12,5.440511746574259,1.0416918397749177,OLS
133,5.222765062410215,"""All or Nothing"" contributions",13,5.316751393396753,1.0179955119296837,OLS
134,5.222765062410215,"""All or Nothing"" contributions",14,5.328959119814481,1.0203329187002066,OLS
135,5.222765062410215,"""All or Nothing"" contributions",15,5.226748043614608,1.000762619255662,OLS
136,5.222765062410215,"""All or Nothing"" contributions",16,5.233307005749972,1.0020184601860862,OLS
137,5.222765062410215,"""All or Nothing"" contributions",17,5.294815453365736,1.0137954493634205,OLS
138,5.222765062410215,"""All or Nothing"" contributions",18,5.386513170490449,1.0313527616355516,OLS
139,5.222765062410215,"""All or Nothing"" contributions",19,5.390282871663916,1.032074544279117,OLS
140,5.222765062410215,"""All or Nothing"" contributions",20,5.355144337484616,1.0253465881563724,OLS
141,5.222765062410215,"""All or Nothing"" contributions",21,5.44268640886208,1.042108221186265,OLS
142,5.222765062410215,"""All or Nothing"" contributions",22,5.310224440702157,1.0167457998295604,OLS
143,5.222765062410215,"""All or Nothing"" contributions",23,5.37696582331803,1.0295247362393618,OLS
144,5.222765062410215,"""All or Nothing"" contributions",24,5.371688841898415,1.028514355462789,OLS
145,5.222765062410215,"""All or Nothing"" contributions",25,5.408188677937432,1.035502959315893,OLS
146,5.222765062410215,"""All or Nothing"" contributions",26,5.240181832798755,1.0033347796005403,OLS
147,5.222765062410215,"""All or Nothing"" contributions",27,5.332317607463714,1.0209759665128308,OLS
148,5.222765062410215,"""All or Nothing"" contributions",28,5.168726901517673,0.9896533425787291,OLS
149,5.222765062410215,"""All or Nothing"" contributions",29,5.273277346961367,1.0096715597863486,OLS
150,5.222765062410215,Ability to chat,0,8.017091647824104,1.535028199052162,OLS
151,5.222765062410215,Ability to chat,1,7.478237918182432,1.43185416705904,OLS
152,5.222765062410215,Ability to chat,2,8.300948075645254,1.5893780356672815,OLS
153,5.222765062410215,Ability to chat,3,7.384786653074852,1.4139611039036288,OLS
154,5.222765062410215,Ability to chat,4,6.686823579420021,1.2803224919204328,OLS
155,5.222765062410215,Ability to chat,5,7.001883293643616,1.340646804896173,OLS
156,5.222765062410215,Ability to chat,6,6.896811560419347,1.3205287769993217,OLS
157,5.222765062410215,Ability to chat,7,8.986048194522008,1.7205537846604004,OLS
158,5.222765062410215,Ability to chat,8,8.204711105107043,1.570951595000659,OLS
159,5.222765062410215,Ability to chat,9,8.391561862113543,1.606727808323238,OLS
160,5.222765062410215,Ability to chat,10,8.049426184531704,1.541219275296491,OLS
161,5.222765062410215,Ability to chat,11,7.076441835700434,1.3549224885935764,OLS
162,5.222765062410215,Ability to chat,12,6.265053450501729,1.199566393593534,OLS
163,5.222765062410215,Ability to chat,13,9.669241631721315,1.8513644623446128,OLS
164,5.222765062410215,Ability to chat,14,8.786501767951565,1.6823467383571622,OLS
165,5.222765062410215,Ability to chat,15,8.392911901583862,1.6069862996499942,OLS
166,5.222765062410215,Ability to chat,16,7.403369115560804,1.4175190779392015,OLS
167,5.222765062410215,Ability to chat,17,6.058994442779438,1.1601123869016843,OLS
168,5.222765062410215,Ability to chat,18,7.071759497132186,1.3540259637619412,OLS
169,5.222765062410215,Ability to chat,19,8.227797102860302,1.575371858496602,OLS
170,5.222765062410215,Ability to chat,20,8.238875245108423,1.577492984397488,OLS
171,5.222765062410215,Ability to chat,21,7.630626956034143,1.4610320136653328,OLS
172,5.222765062410215,Ability to chat,22,8.734338689115292,1.6723591018824322,OLS
173,5.222765062410215,Ability to chat,23,7.417979325923009,1.4203164870103773,OLS
174,5.222765062410215,Ability to chat,24,7.827936430329881,1.498810751927146,OLS
175,5.222765062410215,Ability to chat,25,7.8254817670897845,1.4983407588849997,OLS
176,5.222765062410215,Ability to chat,26,8.318121077839656,1.5926661411036147,OLS
177,5.222765062410215,Ability to chat,27,8.756843860982181,1.6766681549602485,OLS
178,5.222765062410215,Ability to chat,28,6.782723408229763,1.2986843802427626,OLS
179,5.222765062410215,Ability to chat,29,7.205453418162976,1.379624266468112,OLS
180,5.222765062410215,Default contribution vs withdrawal,0,5.082802492576174,0.9732014424999905,OLS
181,5.222765062410215,Default contribution vs withdrawal,1,5.0849994607325835,0.9736220948039247,OLS
182,5.222765062410215,Default contribution vs withdrawal,2,5.020629674987746,0.9612972467635398,OLS
183,5.222765062410215,Default contribution vs withdrawal,3,5.225262647576481,1.000478211280121,OLS
184,5.222765062410215,Default contribution vs withdrawal,4,5.0642702347145505,0.9696530811166678,OLS
185,5.222765062410215,Default contribution vs withdrawal,5,5.194031861877518,0.9944984696440783,OLS
186,5.222765062410215,Default contribution vs withdrawal,6,5.249410109070386,1.0051017126640338,OLS
187,5.222765062410215,Default contribution vs withdrawal,7,5.131603380937717,0.9825453221841022,OLS
188,5.222765062410215,Default contribution vs withdrawal,8,5.23764929549056,1.00284987605272,OLS
189,5.222765062410215,Default contribution vs withdrawal,9,5.330737458168106,1.0206734161823592,OLS
190,5.222765062410215,Default contribution vs withdrawal,10,5.121994974032184,0.9807056057138578,OLS
191,5.222765062410215,Default contribution vs withdrawal,11,5.3425650111808185,1.022938031356769,OLS
192,5.222765062410215,Default contribution vs withdrawal,12,5.108256966983586,0.9780751969391123,OLS
193,5.222765062410215,Default contribution vs withdrawal,13,5.1354792868076915,0.983287439783431,OLS
194,5.222765062410215,Default contribution vs withdrawal,14,5.212354360235807,0.998006668488817,OLS
195,5.222765062410215,Default contribution vs withdrawal,15,5.207310554003271,0.9970409336391227,OLS
196,5.222765062410215,Default contribution vs withdrawal,16,5.177415841658715,0.991317009245181,OLS
197,5.222765062410215,Default contribution vs withdrawal,17,5.068841147882718,0.9705282713872517,OLS
198,5.222765062410215,Default contribution vs withdrawal,18,5.1621034550485785,0.9883851548678236,OLS
199,5.222765062410215,Default contribution vs withdrawal,19,5.249773373722449,1.0051712667503696,OLS
200,5.222765062410215,Default contribution vs withdrawal,20,5.227749891502128,1.0009544425284973,OLS
201,5.222765062410215,Default contribution vs withdrawal,21,5.026810462752426,0.9624806788518726,OLS
202,5.222765062410215,Default contribution vs withdrawal,22,5.094131769059708,0.9753706529370202,OLS
203,5.222765062410215,Default contribution vs withdrawal,23,5.068503674768044,0.9704636555926217,OLS
204,5.222765062410215,Default contribution vs withdrawal,24,5.187745890164064,0.9932948980419981,OLS
205,5.222765062410215,Default contribution vs withdrawal,25,5.142630805872531,0.9846567372684569,OLS
206,5.222765062410215,Default contribution vs withdrawal,26,5.1147504600453875,0.9793185025414526,OLS
207,5.222765062410215,Default contribution vs withdrawal,27,5.109498944137581,0.9783129976326441,OLS
208,5.222765062410215,Default contribution vs withdrawal,28,5.296138152092712,1.0140487057728453,OLS
209,5.222765062410215,Default contribution vs withdrawal,29,5.224961286118066,1.0004205097647716,OLS
210,5.222765062410215,Ability to reward,0,6.096534935197667,1.1673002446685248,OLS
211,5.222765062410215,Ability to reward,1,6.536378120538824,1.251516781327782,OLS
212,5.222765062410215,Ability to reward,2,6.552305264120655,1.2545663428898102,OLS
213,5.222765062410215,Ability to reward,3,6.092631317883006,1.166552821173879,OLS
214,5.222765062410215,Ability to reward,4,6.687533358912866,1.2804583930158033,OLS
215,5.222765062410215,Ability to reward,5,6.233704912222349,1.1935641059346451,OLS
216,5.222765062410215,Ability to reward,6,6.2612820791525206,1.1988442911623232,OLS
217,5.222765062410215,Ability to reward,7,7.055779773247334,1.3509663346777492,OLS
218,5.222765062410215,Ability to reward,8,5.636992734874773,1.0793119482715923,OLS
219,5.222765062410215,Ability to reward,9,6.3057384130679095,1.207356321357852,OLS
220,5.222765062410215,Ability to reward,10,5.987339716857171,1.1463926953080519,OLS
221,5.222765062410215,Ability to reward,11,5.878560382860456,1.1255647750978106,OLS
222,5.222765062410215,Ability to reward,12,6.463553920769409,1.2375731712095417,OLS
223,5.222765062410215,Ability to reward,13,6.563277906095104,1.256667268710392,OLS
224,5.222765062410215,Ability to reward,14,6.079304333445713,1.1640011106760795,OLS
225,5.222765062410215,Ability to reward,15,6.7958799075397565,1.3012034480455028,OLS
226,5.222765062410215,Ability to reward,16,7.095899167565856,1.3586479733957673,OLS
227,5.222765062410215,Ability to reward,17,5.8924686139425395,1.1282277765761244,OLS
228,5.222765062410215,Ability to reward,18,5.981285457675084,1.1452334895789522,OLS
229,5.222765062410215,Ability to reward,19,6.320505115975423,1.2101836939719859,OLS
230,5.222765062410215,Ability to reward,20,5.9139925591658224,1.1323489547195176,OLS
231,5.222765062410215,Ability to reward,21,6.5117942369790605,1.2468097184471059,OLS
232,5.222765062410215,Ability to reward,22,6.864863906945462,1.3144117770783752,OLS
233,5.222765062410215,Ability to reward,23,6.718335365341796,1.2863560365170632,OLS
234,5.222765062410215,Ability to reward,24,5.946200862514739,1.1385158611309756,OLS
235,5.222765062410215,Ability to reward,25,5.714393816729874,1.0941318915258236,OLS
236,5.222765062410215,Ability to reward,26,6.565858139403833,1.257161304585622,OLS
237,5.222765062410215,Ability to reward,27,6.731052331167466,1.2887909470814303,OLS
238,5.222765062410215,Ability to reward,28,6.237987263084222,1.1943840453366095,OLS
239,5.222765062410215,Ability to reward,29,6.7732758886807165,1.2968754687875943,OLS
240,5.222765062410215,Peer outcome visibility,0,5.322668349735365,1.0191284283576498,OLS
241,5.222765062410215,Peer outcome visibility,1,5.373842957923401,1.0289268028923104,OLS
242,5.222765062410215,Peer outcome visibility,2,5.332304161643246,1.0209733920488626,OLS
243,5.222765062410215,Peer outcome visibility,3,5.356895475952771,1.025681877691174,OLS
244,5.222765062410215,Peer outcome visibility,4,5.486100324333859,1.0504206600865404,OLS
245,5.222765062410215,Peer outcome visibility,5,5.360737122140112,1.02641743560761,OLS
246,5.222765062410215,Peer outcome visibility,6,5.542922609029815,1.0613003921857158,OLS
247,5.222765062410215,Peer outcome visibility,7,5.503660809869893,1.0537829567485943,OLS
248,5.222765062410215,Peer outcome visibility,8,5.098240392290417,0.9761573288034648,OLS
249,5.222765062410215,Peer outcome visibility,9,5.391340738993169,1.0322770935641437,OLS
250,5.222765062410215,Peer outcome visibility,10,5.506187555188441,1.0542667513072916,OLS
251,5.222765062410215,Peer outcome visibility,11,5.404751646406511,1.034844872748749,OLS
252,5.222765062410215,Peer outcome visibility,12,5.173468397320999,0.9905611942141495,OLS
253,5.222765062410215,Peer outcome visibility,13,5.422304001497292,1.0382056126788504,OLS
254,5.222765062410215,Peer outcome visibility,14,5.2861237587748855,1.0121312553039543,OLS
255,5.222765062410215,Peer outcome visibility,15,5.58787393447822,1.0699071981421875,OLS
256,5.222765062410215,Peer outcome visibility,16,5.281925056604981,1.0113273320717715,OLS
257,5.222765062410215,Peer outcome visibility,17,5.1916420264009835,0.9940408891387374,OLS
258,5.222765062410215,Peer outcome visibility,18,5.30161028390083,1.0150964518886916,OLS
259,5.222765062410215,Peer outcome visibility,19,5.2225808948579235,0.9999647375384322,OLS
260,5.222765062410215,Peer outcome visibility,20,5.25782570863453,1.006713042958156,OLS
261,5.222765062410215,Peer outcome visibility,21,5.139958571220139,0.9841450859457457,OLS
262,5.222765062410215,Peer outcome visibility,22,5.40281626077251,1.034474305508815,OLS
263,5.222765062410215,Peer outcome visibility,23,5.32783646098407,1.0201179638215176,OLS
264,5.222765062410215,Peer outcome visibility,24,5.429426461358524,1.0395693462138882,OLS
265,5.222765062410215,Peer outcome visibility,25,5.203508447712423,0.9963129464052697,OLS
266,5.222765062410215,Peer outcome visibility,26,5.3664800040491,1.027517022098743,OLS
267,5.222765062410215,Peer outcome visibility,27,5.503684437109478,1.053787480643371,OLS
268,5.222765062410215,Peer outcome visibility,28,5.380616226036177,1.03022367687225,OLS
269,5.222765062410215,Peer outcome visibility,29,5.477285725949768,1.0487329337042965,OLS
270,5.222765062410215,Punisher/rewarder anonymity,0,5.2033278913105985,0.9962783753687273,OLS
271,5.222765062410215,Punisher/rewarder anonymity,1,5.168057630590588,0.9895251976365216,OLS
272,5.222765062410215,Punisher/rewarder anonymity,2,5.1953837855648555,0.9947573217408475,OLS
273,5.222765062410215,Punisher/rewarder anonymity,3,5.206484512292267,0.9968827718797608,OLS
274,5.222765062410215,Punisher/rewarder anonymity,4,5.200487530100881,0.9957345329450732,OLS
275,5.222765062410215,Punisher/rewarder anonymity,5,5.212671031727833,0.9980673014080164,OLS
276,5.222765062410215,Punisher/rewarder anonymity,6,5.2038443766818805,0.9963772665432509,OLS
277,5.222765062410215,Punisher/rewarder anonymity,7,5.218018876221673,0.9990912502990607,OLS
278,5.222765062410215,Punisher/rewarder anonymity,8,5.19896269019096,0.9954425726727463,OLS
279,5.222765062410215,Punisher/rewarder anonymity,9,5.191105712055184,0.9939382013211944,OLS
280,5.222765062410215,Punisher/rewarder anonymity,10,5.216663113508216,0.998831663146038,OLS
281,5.222765062410215,Punisher/rewarder anonymity,11,5.199281107972397,0.995503539953034,OLS
282,5.222765062410215,Punisher/rewarder anonymity,12,5.206724215420667,0.9969286677080311,OLS
283,5.222765062410215,Punisher/rewarder anonymity,13,5.201511728504598,0.9959306356591486,OLS
284,5.222765062410215,Punisher/rewarder anonymity,14,5.197293394138916,0.995122953461065,OLS
285,5.222765062410215,Punisher/rewarder anonymity,15,5.201454859748128,0.995919747029124,OLS
286,5.222765062410215,Punisher/rewarder anonymity,16,5.2308893727787185,1.0015555573094752,OLS
287,5.222765062410215,Punisher/rewarder anonymity,17,5.2128128908228915,0.9980944630921746,OLS
288,5.222765062410215,Punisher/rewarder anonymity,18,5.204149098881013,0.9964356115378066,OLS
289,5.222765062410215,Punisher/rewarder anonymity,19,5.190501627088714,0.993822537499588,OLS
290,5.222765062410215,Punisher/rewarder anonymity,20,5.205668633591117,0.9967265560263957,OLS
291,5.222765062410215,Punisher/rewarder anonymity,21,5.212569834689355,0.9980479252658256,OLS
292,5.222765062410215,Punisher/rewarder anonymity,22,5.197758405766004,0.9952119889856447,OLS
293,5.222765062410215,Punisher/rewarder anonymity,23,5.216149295845044,0.9987332827561427,OLS
294,5.222765062410215,Punisher/rewarder anonymity,24,5.215709510323999,0.9986490772604351,OLS
295,5.222765062410215,Punisher/rewarder anonymity,25,5.186249436372956,0.993008372844478,OLS
296,5.222765062410215,Punisher/rewarder anonymity,26,5.190509047062339,0.9938239581979226,OLS
297,5.222765062410215,Punisher/rewarder anonymity,27,5.18520820202202,0.9928090082668082,OLS
298,5.222765062410215,Punisher/rewarder anonymity,28,5.212831375476273,0.9980980023387539,OLS
299,5.222765062410215,Punisher/rewarder anonymity,29,5.193958906155901,0.9944845008515432,OLS
300,5.222765062410215,Punishment cost,0,5.298518980125265,1.014504561627762,OLS
301,5.222765062410215,Punishment cost,1,5.191557610415439,0.9940247260556702,OLS
302,5.222765062410215,Punishment cost,2,5.351124844536235,1.0245769780168485,OLS
303,5.222765062410215,Punishment cost,3,5.160678694857539,0.988112356805109,OLS
304,5.222765062410215,Punishment cost,4,5.2874001911460375,1.0123756531192685,OLS
305,5.222765062410215,Punishment cost,5,5.217885506941626,0.9990657141551881,OLS
306,5.222765062410215,Punishment cost,6,5.209268174069663,0.9974157580937936,OLS
307,5.222765062410215,Punishment cost,7,5.187841795055679,0.993313260899693,OLS
308,5.222765062410215,Punishment cost,8,5.211111972356596,0.9977687891539504,OLS
309,5.222765062410215,Punishment cost,9,5.1686366150069,0.9896360554693733,OLS
310,5.222765062410215,Punishment cost,10,5.243977502965616,1.0040615345132167,OLS
311,5.222765062410215,Punishment cost,11,5.149255194597345,0.985925105392555,OLS
312,5.222765062410215,Punishment cost,12,5.291458238242548,1.0131526452006694,OLS
313,5.222765062410215,Punishment cost,13,5.22919313964283,1.0012307804689282,OLS
314,5.222765062410215,Punishment cost,14,5.2344302933876055,1.0022335354621537,OLS
315,5.222765062410215,Punishment cost,15,5.155730944248456,0.9871650136736528,OLS
316,5.222765062410215,Punishment cost,16,5.203053404302159,0.9962258194897705,OLS
317,5.222765062410215,Punishment cost,17,5.256087918942266,1.0063803093062498,OLS
318,5.222765062410215,Punishment cost,18,5.2366713106311185,1.0026626218209567,OLS
319,5.222765062410215,Punishment cost,19,5.205183565528926,0.9966336803070411,OLS
320,5.222765062410215,Punishment cost,20,5.277240590255112,1.0104303998349407,OLS
321,5.222765062410215,Punishment cost,21,5.322419977769687,1.0190808727117975,OLS
322,5.222765062410215,Punishment cost,22,5.319261558120826,1.01847613181093,OLS
323,5.222765062410215,Punishment cost,23,5.2663211608767355,1.008339662601331,OLS
324,5.222765062410215,Punishment cost,24,5.2588816957950755,1.0069152322482975,OLS
325,5.222765062410215,Punishment cost,25,5.191058850489127,0.9939292287625023,OLS
326,5.222765062410215,Punishment cost,26,5.332929258011034,1.021093078912108,OLS
327,5.222765062410215,Punishment cost,27,5.254533087043808,1.0060826064841089,OLS
328,5.222765062410215,Punishment cost,28,5.138511838977967,0.9838680809062919,OLS
329,5.222765062410215,Punishment cost,29,5.16867949145785,0.9896442650002325,OLS
