feature_key,feature_label,shap_value,feature_value_raw,feature_value_norm,y_offset
journal_impact,Journal Impact Factor,0.0030624754093456314,1.2431504909553044,0.34895241768222013,-0.1076842105263158
journal_impact,Journal Impact Factor,0.009898301221784983,1.3348818380563303,0.38462161833257613,-0.0504651162790698
journal_impact,Journal Impact Factor,0.0008817066973337084,1.0216429945489618,0.2628205163794485,-0.1076388888888889
journal_impact,Journal Impact Factor,7.197241118248112e-05,1.2329116020621727,0.3449710853034031,-0.2540277777777778
journal_impact,Journal Impact Factor,0.014379575408622648,1.6023331368279572,0.48861849989561584,-0.22545454545454546
journal_impact,Journal Impact Factor,-0.004229567436399131,1.2741278978648023,0.3609978021402256,-0.06739130434782609
journal_impact,Journal Impact Factor,0.003006416223909081,1.1462309206181431,0.31126580661026915,-0.12726315789473686
journal_impact,Journal Impact Factor,0.01603475374250807,1.562184468409505,0.47300692375594333,0.22545454545454552
journal_impact,Journal Impact Factor,-0.0048692623667023075,1.8358243720754748,0.5794102083284034,-0.20217391304347826
journal_impact,Journal Impact Factor,0.003696810706883813,1.520045069909486,0.45662126380562007,0.04894736842105263
journal_impact,Journal Impact Factor,0.013847965954545826,1.5610349911706882,0.4725599562189986,0.28333333333333327
journal_impact,Journal Impact Factor,0.014713355574397367,1.6265719995295203,0.49804364064151924,-0.05636363636363634
journal_impact,Journal Impact Factor,0.01180629092625243,1.4814771212583864,0.4416243413512532,-0.18333333333333335
journal_impact,Journal Impact Factor,0.013427233622781679,1.5955233470707457,0.4859705527661661,0.2033333333333333
journal_impact,Journal Impact Factor,0.009061901078321243,1.529936577715977,0.4604675190698726,-0.1874418604651163
journal_impact,Journal Impact Factor,0.016101040546726016,1.4299526520094616,0.4215893512401962,0.2818181818181818
journal_impact,Journal Impact Factor,0.010789826987185025,1.490674213028321,0.4452005769796284,0.15860465116279066
journal_impact,Journal Impact Factor,0.015606495876615022,1.5924660429455448,0.4847817378437073,0.16909090909090913
journal_impact,Journal Impact Factor,0.0020289846429696803,1.145352763341848,0.3109243402622797,0.1851388888888889
journal_impact,Journal Impact Factor,-0.0007548181625143617,1.2290674113966829,0.3434762941276606,0.19375000000000003
journal_impact,Journal Impact Factor,0.0015312556797213034,1.099252697203639,0.2929985977430131,0.03875000000000001
journal_impact,Journal Impact Factor,-0.0011060879304745377,1.1628129775298575,0.3177136429701578,0.062
journal_impact,Journal Impact Factor,-0.0032352464115561978,0.9398042229852236,0.23099798617425346,0.31
journal_impact,Journal Impact Factor,0.0030554144626127977,1.330797693677664,0.3830335225514553,-0.11421052631578948
journal_impact,Journal Impact Factor,0.0023199724832617696,1.150446634789176,0.31290506253971184,0.27125000000000005
journal_impact,Journal Impact Factor,-0.0010670514364132361,1.0678521268152268,0.2807886686280904,0.07750000000000001
journal_impact,Journal Impact Factor,0.00159738644254716,1.134468604962393,0.3066920985977213,0.051666666666666694
journal_impact,Journal Impact Factor,-0.0026524173265193023,1.1604659781302966,0.31680102590789005,-0.279
journal_impact,Journal Impact Factor,0.0013626212845226284,1.1484688658495714,0.31213601859370826,0.0043055555555555625
journal_impact,Journal Impact Factor,0.0003750044075552263,0.9332142700236056,0.22843552130381517,-0.19805555555555554
journal_impact,Journal Impact Factor,0.0007348207382030099,1.1040109614158629,0.2948488210995534,-0.13777777777777778
journal_impact,Journal Impact Factor,-0.003320577371775533,0.7895818624537039,0.17258489523743703,0.28304347826086956
journal_impact,Journal Impact Factor,0.0003090091936667136,0.9987039454974637,0.2539008006093844,-0.2152777777777778
journal_impact,Journal Impact Factor,0.004538874111719917,1.3383504242284305,0.3859703578862364,0.17947368421052629
journal_impact,Journal Impact Factor,0.0006338559265087825,0.8991915471653799,0.21520598345602818,-0.15930555555555556
journal_impact,Journal Impact Factor,-0.0012261534773744976,0.88179404296746,0.20844106516296548,0.030999999999999972
journal_impact,Journal Impact Factor,0.0011399040321874948,0.9685354776849913,0.2421699674130533,-0.04305555555555557
journal_impact,Journal Impact Factor,0.000917962848989086,0.9140442015789505,0.2209813517157419,-0.10333333333333333
journal_impact,Journal Impact Factor,0.001186452214063174,0.9456039195443919,0.23325316444011196,-0.03013888888888888
journal_impact,Journal Impact Factor,-0.030870747533686932,0.5102014238220429,0.06394943704055485,-0.051666666666666694
journal_impact,Journal Impact Factor,-0.0009164966269096424,0.7879402970982554,0.17194658209918476,0.15499999999999997
journal_impact,Journal Impact Factor,-0.030032229051284907,0.480008552725697,0.05220911476926168,0.15499999999999997
journal_impact,Journal Impact Factor,-0.028118325597641353,0.5299490112534496,0.07162817152676644,-0.31
