group,value
Laypeople,0.7413751746402847
Laypeople,0.8877819720935034
Laypeople,0.6938034950788364
Laypeople,0.7231584637009196
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
Laypeople,0.9999999999999967
