model,variant_id,correlation,baseline_correlation
GPT-5 Mini,type_empirical__jcr_q1__discipline_math_phys_cs,0.6553316116333008,0.5310259892384347
GPT-5 Mini,jcr_q4__year_q4_newest__discipline_bio_evo,0.6554847955703735,0.5310259892384347
GPT-5 Mini,type_empirical__citation_q2__jcr_q3,0.6555243134498596,0.5310259892384347
GPT-5 Mini,year_q2__discipline_other,0.6555413603782654,0.5310259892384347
GPT-5 Mini,jcr_q1__year_q2__discipline_psych_social,0.6588791608810425,0.5310259892384347
GPT-5 Mini,citation_q1_lowest__year_q2__discipline_psych_social,0.6607176065444946,0.5310259892384347
GPT-5 Mini,type_empirical__discipline_multidisciplinary,0.6611173748970032,0.5310259892384347
GPT-5 Mini,type_theoretical__citation_q4_highest__discipline_other,0.6633374094963074,0.5310259892384347
GPT-5 Mini,citation_q3__jcr_q3__discipline_psych_social,0.6652084589004517,0.5310259892384347
GPT-5 Mini,type_empirical__year_q2__discipline_bio_evo,0.6655448079109192,0.5310259892384347
GPT-5 Mini,citation_q4_highest__jcr_q2__year_q2,0.6659159660339355,0.5310259892384347
GPT-5 Mini,citation_q3__year_q3__discipline_multidisciplinary,0.6675897836685181,0.5310259892384347
GPT-5 Mini,type_empirical__citation_q2__year_q3,0.6688554883003235,0.5310259892384347
GPT-5 Mini,jcr_q3__year_q2,0.6697962880134583,0.5310259892384347
GPT-5 Mini,citation_q3__jcr_q3__year_q2,0.677864670753479,0.5310259892384347
GPT-5 Mini,citation_q1_lowest__jcr_q1__discipline_psych_social,0.6803217530250549,0.5310259892384347
GPT-5 Mini,citation_q2__year_q2__discipline_bio_evo,0.6817206144332886,0.5310259892384347
GPT-5 Mini,jcr_q1__year_q2__discipline_other,0.6819831132888794,0.5310259892384347
GPT-5 Mini,citation_q3__jcr_q3,0.6826509237289429,0.5310259892384347
GPT-5 Mini,jcr_q3__year_q2__discipline_bio_evo,0.6856959462165833,0.5310259892384347
GPT-5 Mini,type_empirical__citation_q2__discipline_bio_evo,0.6925477981567383,0.5310259892384347
GPT-5 Mini,jcr_q3__year_q2__discipline_economics,0.6962624192237854,0.5310259892384347
GPT-5 Mini,type_empirical__jcr_q3__year_q2,0.6964471340179443,0.5310259892384347
GPT-5 Mini,type_empirical__citation_q3__discipline_psych_social,0.6974807381629944,0.5310259892384347
GPT-5 Mini,citation_q4_highest__jcr_q3__discipline_economics,0.7002789974212646,0.5310259892384347
GPT-5 Mini,type_empirical__jcr_q3,0.7151925563812256,0.5310259892384347
GPT-5 Mini,jcr_q3__year_q2__discipline_psych_social,0.7167368531227112,0.5310259892384347
GPT-5 Mini,type_empirical__citation_q1_lowest__year_q2,0.7284566760063171,0.5310259892384347
GPT-5 Mini,type_empirical__jcr_q3__discipline_bio_evo,0.7326000928878784,0.5310259892384347
GPT-5 Nano,type_empirical__year_q3__discipline_bio_evo,0.2413248568773269,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q3__discipline_math_phys_cs,0.2752702534198761,0.5338804163945045
GPT-5 Nano,type_empirical__year_q2__discipline_math_phys_cs,0.3145877718925476,0.5338804163945045
GPT-5 Nano,citation_q3__jcr_q4__discipline_psych_social,0.3651115000247955,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q4__year_q2,0.3721708357334137,0.5338804163945045
GPT-5 Nano,citation_q3__jcr_q4__discipline_economics,0.3798969388008117,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q3__jcr_q4,0.3942224979400635,0.5338804163945045
GPT-5 Nano,jcr_q4__year_q2__discipline_psych_social,0.4056946635246277,0.5338804163945045
GPT-5 Nano,citation_q2__jcr_q4,0.4233111441135406,0.5338804163945045
GPT-5 Nano,jcr_q4__year_q2__discipline_economics,0.4311490058898926,0.5338804163945045
GPT-5 Nano,citation_q3__jcr_q1__discipline_psych_social,0.4397213160991668,0.5338804163945045
GPT-5 Nano,jcr_q4__year_q2,0.4424010813236236,0.5338804163945045
GPT-5 Nano,jcr_q4__year_q2__discipline_math_phys_cs,0.4531358480453491,0.5338804163945045
GPT-5 Nano,citation_q4_highest__jcr_q2__discipline_economics,0.4561876654624939,0.5338804163945045
GPT-5 Nano,citation_q4_highest__jcr_q3__discipline_bio_evo,0.4596976339817047,0.5338804163945045
GPT-5 Nano,jcr_q4,0.4620946049690246,0.5338804163945045
GPT-5 Nano,citation_q3__jcr_q4__year_q2,0.4628525674343109,0.5338804163945045
GPT-5 Nano,citation_q3__jcr_q3__year_q3,0.4681904911994934,0.5338804163945045
GPT-5 Nano,citation_q3__jcr_q4,0.4688228070735931,0.5338804163945045
GPT-5 Nano,citation_q4_highest__jcr_q1,0.4747325181961059,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q4_highest,0.4813013076782226,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q3__discipline_math_phys_cs,0.4850201606750488,0.5338804163945045
GPT-5 Nano,citation_q3__jcr_q4__discipline_math_phys_cs,0.4851062297821045,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q3__jcr_q1,0.4874044060707092,0.5338804163945045
GPT-5 Nano,jcr_q1__discipline_multidisciplinary,0.4884202182292938,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q2__discipline_multidisciplinary,0.4908708930015564,0.5338804163945045
GPT-5 Nano,citation_q3__discipline_math_phys_cs,0.490872859954834,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q1__discipline_bio_evo,0.4948929846286773,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q1__discipline_psych_social,0.5000800490379333,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__discipline_other,0.5034315586090088,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q2__discipline_multidisciplinary,0.5052874088287354,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q4__discipline_psych_social,0.5061972737312317,0.5338804163945045
GPT-5 Nano,citation_q2__jcr_q2__discipline_bio_evo,0.5062770843505859,0.5338804163945045
GPT-5 Nano,jcr_q4__year_q1_oldest__discipline_psych_social,0.508600115776062,0.5338804163945045
GPT-5 Nano,year_q3__discipline_multidisciplinary,0.5101457834243774,0.5338804163945045
GPT-5 Nano,jcr_q3__year_q2__discipline_other,0.5106018781661987,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__jcr_q2__discipline_multidisciplinary,0.5136920809745789,0.5338804163945045
GPT-5 Nano,jcr_q1__year_q3,0.51413893699646,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q1_lowest__year_q3,0.5150389671325684,0.5338804163945045
GPT-5 Nano,citation_q4_highest__jcr_q3__discipline_economics,0.516181230545044,0.5338804163945045
GPT-5 Nano,citation_q3__discipline_multidisciplinary,0.5177940130233765,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__year_q2__discipline_multidisciplinary,0.5180320739746094,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q3__discipline_other,0.518658459186554,0.5338804163945045
GPT-5 Nano,type_theoretical__citation_q4_highest__jcr_q3,0.5206153988838196,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q3__discipline_bio_evo,0.5226581692695618,0.5338804163945045
GPT-5 Nano,citation_q2__jcr_q4__year_q2,0.5226849317550659,0.5338804163945045
GPT-5 Nano,citation_q3__year_q2__discipline_multidisciplinary,0.5232380628585815,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q1,0.5238063931465149,0.5338804163945045
GPT-5 Nano,citation_q4_highest__jcr_q2__year_q1_oldest,0.5240270495414734,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__jcr_q2__discipline_psych_social,0.5244764685630798,0.5338804163945045
GPT-5 Nano,type_empirical__year_q1_oldest__discipline_other,0.5253683924674988,0.5338804163945045
GPT-5 Nano,jcr_q3__year_q3__discipline_other,0.52557373046875,0.5338804163945045
GPT-5 Nano,citation_q2__year_q4_newest__discipline_bio_evo,0.5264896154403687,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__year_q2__discipline_math_phys_cs,0.5269834995269775,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q3__discipline_other,0.5275077819824219,0.5338804163945045
GPT-5 Nano,type_theoretical__citation_q2,0.5284299254417419,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q4__discipline_bio_evo,0.5294830203056335,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q2__jcr_q4,0.53052818775177,0.5338804163945045
GPT-5 Nano,jcr_q1__year_q1_oldest__discipline_bio_evo,0.5316218733787537,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__year_q4_newest__discipline_economics,0.5319532155990601,0.5338804163945045
GPT-5 Nano,jcr_q4__year_q1_oldest,0.5338951349258423,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q1_lowest__jcr_q4,0.5340144038200378,0.5338804163945045
GPT-5 Nano,jcr_q1__year_q4_newest__discipline_bio_evo,0.5346115827560425,0.5338804163945045
GPT-5 Nano,jcr_q4__year_q2__discipline_bio_evo,0.5348338484764099,0.5338804163945045
GPT-5 Nano,jcr_q3__year_q4_newest__discipline_economics,0.5352692604064941,0.5338804163945045
GPT-5 Nano,citation_q3__discipline_psych_social,0.5354785323143005,0.5338804163945045
GPT-5 Nano,type_empirical__year_q3__discipline_math_phys_cs,0.5364358425140381,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q1__year_q3,0.536609411239624,0.5338804163945045
GPT-5 Nano,jcr_q4__year_q3,0.5368717312812805,0.5338804163945045
GPT-5 Nano,jcr_q4__discipline_economics,0.5383445024490356,0.5338804163945045
GPT-5 Nano,citation_q4_highest__jcr_q3__discipline_math_phys_cs,0.539020836353302,0.5338804163945045
GPT-5 Nano,citation_q4_highest__year_q3__discipline_other,0.5399720072746277,0.5338804163945045
GPT-5 Nano,jcr_q2__year_q2__discipline_multidisciplinary,0.540868878364563,0.5338804163945045
GPT-5 Nano,type_theoretical__citation_q2__year_q2,0.5412431359291077,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q1__year_q4_newest,0.541521430015564,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__year_q3__discipline_other,0.5432326197624207,0.5338804163945045
GPT-5 Nano,citation_q2__jcr_q4__year_q1_oldest,0.5458050966262817,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q1_lowest__discipline_bio_evo,0.5461122393608093,0.5338804163945045
GPT-5 Nano,citation_q3__year_q2__discipline_math_phys_cs,0.548124372959137,0.5338804163945045
GPT-5 Nano,citation_q4_highest__year_q4_newest__discipline_psych_social,0.5483310222625732,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q1__discipline_math_phys_cs,0.5484834909439087,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__year_q2__discipline_other,0.548876941204071,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__year_q1_oldest__discipline_multidisciplinary,0.5491162538528442,0.5338804163945045
GPT-5 Nano,citation_q2__jcr_q3__discipline_other,0.5491162538528442,0.5338804163945045
GPT-5 Nano,citation_q2__year_q3__discipline_other,0.5491162538528442,0.5338804163945045
GPT-5 Nano,jcr_q2__year_q3__discipline_bio_evo,0.5491162538528442,0.5338804163945045
GPT-5 Nano,type_theoretical__citation_q4_highest__year_q4_newest,0.5493412017822266,0.5338804163945045
GPT-5 Nano,jcr_q3__year_q3__discipline_psych_social,0.5495084524154663,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q4__discipline_economics,0.5495985150337219,0.5338804163945045
GPT-5 Nano,citation_q3__year_q2__discipline_economics,0.5496347546577454,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q2__discipline_math_phys_cs,0.5498632192611694,0.5338804163945045
GPT-5 Nano,jcr_q2__year_q1_oldest__discipline_psych_social,0.5498864650726318,0.5338804163945045
GPT-5 Nano,citation_q4_highest__year_q3__discipline_economics,0.5499683022499084,0.5338804163945045
GPT-5 Nano,jcr_q3__year_q4_newest__discipline_bio_evo,0.5507429838180542,0.5338804163945045
GPT-5 Nano,type_theoretical__year_q4_newest__discipline_bio_evo,0.5508993268013,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q4__discipline_math_phys_cs,0.5511659383773804,0.5338804163945045
GPT-5 Nano,citation_q3__jcr_q3__discipline_other,0.5516234636306763,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q2__discipline_economics,0.5516398549079895,0.5338804163945045
GPT-5 Nano,type_theoretical__year_q4_newest__discipline_math_phys_cs,0.5517744421958923,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q2__year_q1_oldest,0.5518969893455505,0.5338804163945045
GPT-5 Nano,type_theoretical__citation_q2__year_q1_oldest,0.5520738959312439,0.5338804163945045
GPT-5 Nano,jcr_q3__year_q1_oldest__discipline_math_phys_cs,0.5523809194564819,0.5338804163945045
GPT-5 Nano,jcr_q1__year_q3__discipline_other,0.5524707436561584,0.5338804163945045
GPT-5 Nano,citation_q4_highest__jcr_q1__year_q3,0.5527474880218506,0.5338804163945045
GPT-5 Nano,citation_q4_highest__year_q1_oldest__discipline_bio_evo,0.552940845489502,0.5338804163945045
GPT-5 Nano,jcr_q3__year_q1_oldest__discipline_psych_social,0.5529879927635193,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__jcr_q1__year_q3,0.5545591115951538,0.5338804163945045
GPT-5 Nano,type_theoretical__year_q1_oldest__discipline_math_phys_cs,0.5545728206634521,0.5338804163945045
GPT-5 Nano,citation_q4_highest__year_q3__discipline_multidisciplinary,0.5547424554824829,0.5338804163945045
GPT-5 Nano,year_q2__discipline_math_phys_cs,0.5552424192428589,0.5338804163945045
GPT-5 Nano,citation_q4_highest__year_q3__discipline_bio_evo,0.5559147596359253,0.5338804163945045
GPT-5 Nano,type_empirical__year_q3,0.5559837818145752,0.5338804163945045
GPT-5 Nano,citation_q3__jcr_q1__year_q3,0.5564553737640381,0.5338804163945045
GPT-5 Nano,citation_q3__jcr_q2__discipline_other,0.5567004084587097,0.5338804163945045
GPT-5 Nano,type_theoretical__citation_q4_highest__jcr_q4,0.5567018389701843,0.5338804163945045
GPT-5 Nano,citation_q4_highest__year_q2__discipline_math_phys_cs,0.5567904710769653,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q1_lowest__discipline_math_phys_cs,0.5567942261695862,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q3__year_q1_oldest,0.5580382347106934,0.5338804163945045
GPT-5 Nano,citation_q4_highest__jcr_q2,0.5581215023994446,0.5338804163945045
GPT-5 Nano,jcr_q2__year_q3__discipline_economics,0.5582627654075623,0.5338804163945045
GPT-5 Nano,citation_q3__year_q3__discipline_economics,0.558584988117218,0.5338804163945045
GPT-5 Nano,citation_q2__jcr_q1__year_q3,0.558588445186615,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q2__year_q2,0.5587363839149475,0.5338804163945045
GPT-5 Nano,jcr_q2__year_q4_newest__discipline_economics,0.5587413907051086,0.5338804163945045
GPT-5 Nano,type_theoretical__year_q2__discipline_multidisciplinary,0.5590067505836487,0.5338804163945045
GPT-5 Nano,jcr_q2__year_q1_oldest__discipline_multidisciplinary,0.5591028332710266,0.5338804163945045
GPT-5 Nano,jcr_q1__year_q1_oldest__discipline_psych_social,0.5591790080070496,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q3__year_q3,0.559592604637146,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q2__year_q4_newest,0.5596029162406921,0.5338804163945045
GPT-5 Nano,jcr_q4__year_q3__discipline_economics,0.5596601963043213,0.5338804163945045
GPT-5 Nano,citation_q4_highest__jcr_q3__discipline_psych_social,0.5596833825111389,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__year_q3__discipline_multidisciplinary,0.5597823262214661,0.5338804163945045
GPT-5 Nano,jcr_q3__year_q4_newest__discipline_math_phys_cs,0.5597952604293823,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q1_lowest__discipline_multidisciplinary,0.5599969625473022,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q4_highest__year_q3,0.5600229501724243,0.5338804163945045
GPT-5 Nano,type_theoretical__discipline_psych_social,0.5602430701255798,0.5338804163945045
GPT-5 Nano,jcr_q2__discipline_multidisciplinary,0.5604559183120728,0.5338804163945045
GPT-5 Nano,citation_q2__year_q4_newest__discipline_math_phys_cs,0.5606079697608948,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q4_highest__jcr_q3,0.5606127381324768,0.5338804163945045
GPT-5 Nano,citation_q4_highest__year_q4_newest__discipline_math_phys_cs,0.5606847405433655,0.5338804163945045
GPT-5 Nano,citation_q3__year_q1_oldest__discipline_multidisciplinary,0.5607066750526428,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__discipline_economics,0.5608338117599487,0.5338804163945045
GPT-5 Nano,citation_q4_highest__year_q4_newest,0.56084805727005,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q1,0.5609820485115051,0.5338804163945045
GPT-5 Nano,citation_q2__jcr_q2,0.5611667037010193,0.5338804163945045
GPT-5 Nano,citation_q3__jcr_q2__discipline_multidisciplinary,0.5612246990203857,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q1__discipline_bio_evo,0.5613828897476196,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q2__discipline_bio_evo,0.5615984201431274,0.5338804163945045
GPT-5 Nano,type_theoretical__citation_q3__jcr_q2,0.5616090893745422,0.5338804163945045
GPT-5 Nano,citation_q3__year_q4_newest__discipline_economics,0.5617194771766663,0.5338804163945045
GPT-5 Nano,jcr_q4__year_q4_newest__discipline_math_phys_cs,0.5617738366127014,0.5338804163945045
GPT-5 Nano,jcr_q3__discipline_other,0.5618041157722473,0.5338804163945045
GPT-5 Nano,citation_q2__jcr_q4__discipline_math_phys_cs,0.5619221329689026,0.5338804163945045
GPT-5 Nano,type_theoretical__citation_q2__jcr_q1,0.5619380474090576,0.5338804163945045
GPT-5 Nano,jcr_q2__year_q4_newest__discipline_math_phys_cs,0.5619936585426331,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__year_q4_newest__discipline_bio_evo,0.5621383190155029,0.5338804163945045
GPT-5 Nano,type_theoretical__year_q1_oldest__discipline_economics,0.5622648596763611,0.5338804163945045
GPT-5 Nano,citation_q4_highest__jcr_q3__year_q3,0.5623964071273804,0.5338804163945045
GPT-5 Nano,citation_q4_highest__year_q4_newest__discipline_multidisciplinary,0.5624248385429382,0.5338804163945045
GPT-5 Nano,type_theoretical__year_q3__discipline_math_phys_cs,0.5630664825439453,0.5338804163945045
GPT-5 Nano,jcr_q2__year_q4_newest,0.5631483197212219,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q4__year_q3,0.5632145404815674,0.5338804163945045
GPT-5 Nano,type_empirical__year_q3__discipline_other,0.5636139512062073,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__jcr_q2__discipline_other,0.5638483166694641,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q4,0.564144492149353,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__discipline_bio_evo,0.5650455355644226,0.5338804163945045
GPT-5 Nano,type_empirical__year_q1_oldest__discipline_bio_evo,0.5651171803474426,0.5338804163945045
GPT-5 Nano,jcr_q1__year_q1_oldest__discipline_economics,0.5652478933334351,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q3__year_q4_newest,0.5659732222557068,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__year_q3__discipline_math_phys_cs,0.5660541653633118,0.5338804163945045
GPT-5 Nano,citation_q4_highest__year_q1_oldest__discipline_math_phys_cs,0.5660865306854248,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__year_q4_newest__discipline_math_phys_cs,0.5663586258888245,0.5338804163945045
GPT-5 Nano,jcr_q1__year_q3__discipline_economics,0.5665671825408936,0.5338804163945045
GPT-5 Nano,jcr_q1__year_q4_newest,0.5665733218193054,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q1__discipline_psych_social,0.5671042203903198,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q2__discipline_multidisciplinary,0.5674672722816467,0.5338804163945045
GPT-5 Nano,citation_q2__jcr_q2__discipline_multidisciplinary,0.5679103136062622,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__year_q3__discipline_economics,0.5679867267608643,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__jcr_q1__discipline_other,0.5683009028434753,0.5338804163945045
GPT-5 Nano,type_theoretical__year_q4_newest__discipline_multidisciplinary,0.5683347582817078,0.5338804163945045
GPT-5 Nano,citation_q2__year_q3__discipline_math_phys_cs,0.5684896111488342,0.5338804163945045
GPT-5 Nano,type_theoretical__year_q2__discipline_math_phys_cs,0.5684948563575745,0.5338804163945045
GPT-5 Nano,citation_q3__discipline_economics,0.5686911344528198,0.5338804163945045
GPT-5 Nano,citation_q2__jcr_q3__discipline_math_phys_cs,0.5689082741737366,0.5338804163945045
GPT-5 Nano,jcr_q2__year_q4_newest__discipline_bio_evo,0.5689114332199097,0.5338804163945045
GPT-5 Nano,citation_q2,0.5691494941711426,0.5338804163945045
GPT-5 Nano,citation_q2__jcr_q4__year_q3,0.5691718459129333,0.5338804163945045
GPT-5 Nano,type_theoretical__citation_q2__jcr_q3,0.5692148208618164,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q2__discipline_psych_social,0.5694773197174072,0.5338804163945045
GPT-5 Nano,citation_q3__discipline_other,0.570040225982666,0.5338804163945045
GPT-5 Nano,citation_q2__jcr_q1__year_q4_newest,0.570158839225769,0.5338804163945045
GPT-5 Nano,citation_q4_highest__jcr_q4__discipline_economics,0.5703299045562744,0.5338804163945045
GPT-5 Nano,discipline_math_phys_cs,0.5708510279655457,0.5338804163945045
GPT-5 Nano,citation_q2__jcr_q2__year_q1_oldest,0.5709158182144165,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__jcr_q3__year_q4_newest,0.5710434317588806,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q1_lowest__discipline_other,0.5711851716041565,0.5338804163945045
GPT-5 Nano,year_q2__discipline_other,0.5711868405342102,0.5338804163945045
GPT-5 Nano,year_q4_newest__discipline_psych_social,0.5712605118751526,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q1_lowest__jcr_q1,0.571354866027832,0.5338804163945045
GPT-5 Nano,citation_q2__year_q4_newest,0.5716513395309448,0.5338804163945045
GPT-5 Nano,citation_q3__year_q3__discipline_multidisciplinary,0.5720528960227966,0.5338804163945045
GPT-5 Nano,citation_q3__year_q1_oldest__discipline_psych_social,0.572226345539093,0.5338804163945045
GPT-5 Nano,type_theoretical__citation_q3__discipline_multidisciplinary,0.5722483992576599,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q3__year_q2,0.5722790360450745,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__jcr_q4__discipline_psych_social,0.5723174810409546,0.5338804163945045
GPT-5 Nano,citation_q3__year_q3__discipline_math_phys_cs,0.5723708271980286,0.5338804163945045
GPT-5 Nano,jcr_q1__year_q2__discipline_math_phys_cs,0.5725648999214172,0.5338804163945045
GPT-5 Nano,citation_q3__jcr_q1__discipline_other,0.5727370977401733,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q3__discipline_bio_evo,0.5727846026420593,0.5338804163945045
GPT-5 Nano,year_q4_newest__discipline_economics,0.5728678107261658,0.5338804163945045
GPT-5 Nano,citation_q2__year_q2__discipline_multidisciplinary,0.5729363560676575,0.5338804163945045
GPT-5 Nano,citation_q4_highest__year_q1_oldest__discipline_economics,0.5730057954788208,0.5338804163945045
GPT-5 Nano,citation_q4_highest__year_q3__discipline_math_phys_cs,0.5732569098472595,0.5338804163945045
GPT-5 Nano,citation_q3__jcr_q1__discipline_math_phys_cs,0.5734755396842957,0.5338804163945045
GPT-5 Nano,citation_q4_highest__jcr_q4__discipline_bio_evo,0.5735266208648682,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__jcr_q4__discipline_other,0.5735670328140259,0.5338804163945045
GPT-5 Nano,citation_q2__jcr_q4__discipline_bio_evo,0.5738429427146912,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q4__year_q4_newest,0.5739583373069763,0.5338804163945045
GPT-5 Nano,year_q3__discipline_psych_social,0.5742629766464233,0.5338804163945045
GPT-5 Nano,year_q4_newest__discipline_math_phys_cs,0.5743425488471985,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q3__jcr_q2,0.5745198130607605,0.5338804163945045
GPT-5 Nano,citation_q4_highest__year_q2__discipline_bio_evo,0.5745837688446045,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__jcr_q2__discipline_bio_evo,0.574583888053894,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q3__year_q1_oldest,0.5747008323669434,0.5338804163945045
GPT-5 Nano,jcr_q4__discipline_other,0.5747023820877075,0.5338804163945045
GPT-5 Nano,citation_q3__year_q1_oldest__discipline_other,0.5748696327209473,0.5338804163945045
GPT-5 Nano,type_empirical__citation_q3__discipline_multidisciplinary,0.5749174952507019,0.5338804163945045
GPT-5 Nano,type_theoretical__citation_q4_highest__discipline_multidisciplinary,0.5753008723258972,0.5338804163945045
GPT-5 Nano,citation_q2__jcr_q3__year_q1_oldest,0.5753275156021118,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__year_q1_oldest,0.5756090879440308,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q4__discipline_math_phys_cs,0.5756453275680542,0.5338804163945045
GPT-5 Nano,type_theoretical__citation_q1_lowest__year_q3,0.575757622718811,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q4__year_q3,0.5757980942726135,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__year_q3__discipline_psych_social,0.5760474801063538,0.5338804163945045
GPT-5 Nano,citation_q2__year_q3__discipline_multidisciplinary,0.5761673450469971,0.5338804163945045
GPT-5 Nano,jcr_q4__year_q3__discipline_psych_social,0.5764968395233154,0.5338804163945045
GPT-5 Nano,citation_q2__discipline_math_phys_cs,0.5765527486801147,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__year_q4_newest__discipline_other,0.5768722891807556,0.5338804163945045
GPT-5 Nano,citation_q3__year_q4_newest,0.5769436359405518,0.5338804163945045
GPT-5 Nano,type_theoretical__citation_q4_highest,0.5772764682769775,0.5338804163945045
GPT-5 Nano,citation_q2__year_q3__discipline_bio_evo,0.5772868394851685,0.5338804163945045
GPT-5 Nano,citation_q3__year_q2,0.5775284767150879,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q1__discipline_multidisciplinary,0.5775579810142517,0.5338804163945045
GPT-5 Nano,citation_q4_highest__jcr_q2__discipline_psych_social,0.57767254114151,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__jcr_q4__discipline_economics,0.5782245397567749,0.5338804163945045
GPT-5 Nano,jcr_q2__year_q3__discipline_multidisciplinary,0.5782781839370728,0.5338804163945045
GPT-5 Nano,type_empirical__jcr_q3__year_q3,0.5785588622093201,0.5338804163945045
GPT-5 Nano,citation_q4_highest__jcr_q1__year_q4_newest,0.5786227583885193,0.5338804163945045
GPT-5 Nano,type_empirical__year_q4_newest__discipline_bio_evo,0.5786778926849365,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q3__discipline_psych_social,0.5791864991188049,0.5338804163945045
GPT-5 Nano,citation_q1_lowest__year_q3,0.5793226957321167,0.5338804163945045
GPT-5 Nano,citation_q4_highest__jcr_q1__year_q1_oldest,0.5798401236534119,0.5338804163945045
GPT-5 Nano,jcr_q1__year_q4_newest__discipline_multidisciplinary,0.5801810622215271,0.5338804163945045
GPT-5 Nano,type_theoretical__discipline_multidisciplinary,0.580192506313324,0.5338804163945045
GPT-5 Nano,type_theoretical__jcr_q1__year_q3,0.5803736448287964,0.5338804163945045
