feature_key,feature_label,shap_value,feature_value_raw,feature_value_norm,y_offset
collection_size,Number of Papers,0.02834224344450322,6.548219102762372,0.8894612283409178,0.186
collection_size,Number of Papers,0.0012419413087737389,4.110873864173311,0.519196931230314,0.29590909090909095
collection_size,Number of Papers,0.020546222792048,5.43372200355424,0.7201546900070266,0.07750000000000001
collection_size,Number of Papers,0.0157363936091229,5.442417710521793,0.7214756804753628,0.06488372093023254
collection_size,Number of Papers,0.0177998773620314,4.442651256490317,0.5695982125172269,0.0251351351351351
collection_size,Number of Papers,-0.013847084756454192,3.58351893845611,0.43908489055300415,0.31
collection_size,Number of Papers,0.021477385683911405,5.342334251964811,0.706271707378613,-0.28785714285714287
collection_size,Number of Papers,0.02740944928315045,5.69035945432406,0.7591412413650739,0.0
collection_size,Number of Papers,-0.012578899644059413,2.9444389791664403,0.34200037081510964,0.018235294117647072
collection_size,Number of Papers,-0.0026732297703587183,3.688879454113936,0.4550905169433954,-0.09372093023255815
collection_size,Number of Papers,0.01559484817644486,4.634728988229636,0.598777306724754,0.03604651162790695
collection_size,Number of Papers,0.015947639449751142,4.406719247264253,0.5641396751179203,0.2090697674418604
collection_size,Number of Papers,-0.03866410133373419,2.302585092994046,0.2444944556707676,-0.31
collection_size,Number of Papers,0.012946984498937372,4.290459441148391,0.5464783053980427,0.07540540540540536
collection_size,Number of Papers,-0.03178372725877683,2.1972245773362196,0.22848882928037625,0.31
collection_size,Number of Papers,0.0018461624170793137,3.044522437723423,0.3572043439118595,-0.10849999999999999
collection_size,Number of Papers,-0.001476896952155414,3.8918202981106265,0.4859198585433428,0.25232558139534883
collection_size,Number of Papers,0.022036452123296208,5.37989735354046,0.7119780288229453,-0.13285714285714287
collection_size,Number of Papers,0.026232289960971183,5.37989735354046,0.7119780288229453,0.27899999999999997
collection_size,Number of Papers,-0.04359925425063124,1.791759469228055,0.16689342995834508,-0.186
collection_size,Number of Papers,0.010901855889879963,4.653960350157523,0.6016987995826271,0.19375000000000003
collection_size,Number of Papers,-0.0024773245002994012,4.110873864173311,0.519196931230314,0.02162790697674416
collection_size,Number of Papers,-0.039649963074121504,1.0986122886681098,0.061595399322031154,0.31
collection_size,Number of Papers,-0.038298374873138336,2.1972245773362196,0.22848882928037625,-0.051666666666666694
collection_size,Number of Papers,-0.0026619114110118074,4.07753744390572,0.5141326973978886,-0.07930232558139536
collection_size,Number of Papers,-0.01407139250353484,2.5649493574615367,0.2843509841723398,0.17222222222222222
collection_size,Number of Papers,0.0003643661741818208,3.1780538303479458,0.37748949123097303,0.07045454545454549
collection_size,Number of Papers,-0.0025259972057728648,4.07753744390572,0.5141326973978886,-0.007209302325581424
collection_size,Number of Papers,0.020108757788317794,4.795790545596741,0.6232446424906928,-0.019374999999999976
collection_size,Number of Papers,0.016243787803166786,4.700480365792417,0.608765792234271,0.26674418604651157
collection_size,Number of Papers,-0.00556392718666728,3.367295829986474,0.40623780101926016,-0.09434782608695652
