item_type,model,feature_key,feature_label,coef,ci_low,ci_high,n
Collections,GPT-5 Mini,psychology_share,Psychology Journals,-0.0007312427343163256,-0.00463053550824602,0.003764654122369532,716
Collections,GPT-5 Mini,mathphysics_share,Math/Physics Journals,-0.010166267809662854,-0.01893598650235478,-0.00590598733304223,716
Collections,GPT-5 Mini,multidisciplinary_share,Multidisciplinary Journals,-0.0034207234218016835,-0.008202011104133643,0.00026606782427598095,716
Collections,GPT-5 Mini,collection_size,Number of Papers,0.005898386054808366,0.0021574848016151925,0.010914688333909113,716
Collections,GPT-5 Nano,journal_impact,Journal Impact Factor,0.0022772060204935317,-0.003890397761935527,0.008168995346841821,716
Collections,GPT-5 Nano,citation,Citation,-0.005722448784868638,-0.010127229272010577,-0.0008849118391191238,716
Collections,GPT-5 Nano,empirical_share,Empirical papers,-0.008073254931786508,-0.013111840319451569,-0.0034206491961795192,716
Collections,GPT-5 Nano,recent,Publication Year,-0.0041506752183262195,-0.00728119934953248,-0.0005010795907371183,716
Collections,GPT-5 Nano,biology_share,Biology Journals,0.0017531199706701424,-0.0034815737178174352,0.006016942091776007,716
Collections,GPT-5 Nano,economics_share,Economics Journals,-0.0006417949614891845,-0.004705910226382925,0.003806795962964176,716
Collections,GPT-5 Nano,psychology_share,Psychology Journals,-0.0013661505107220862,-0.004919741435694464,0.0022665036047186645,716
Collections,GPT-5 Nano,mathphysics_share,Math/Physics Journals,-0.013165069696720391,-0.018767422713299,-0.007865947498731199,716
Collections,GPT-5 Nano,multidisciplinary_share,Multidisciplinary Journals,-0.005703802350758741,-0.008985034664490745,-0.0018628357140721707,716
Collections,GPT-5 Nano,collection_size,Number of Papers,0.010290789465840042,0.006450663895700863,0.014120846504284029,716
