feature_key,feature_label,mean_abs_shap,mean_signed_shap
recent,Publication Year,0.020424027437389126,-0.0002536482729622875
biology_share,Biology Journals,0.013936903742677495,-0.0009617490307690486
citation,Citation,0.011853250379885513,-9.643067828143801e-05
collection_size,Number of Papers,0.010545634058249249,-0.0007973342315263701
mathphysics_share,Math/Physics Journals,0.010317538330422305,0.0010381613770840971
journal_impact,Journal Impact Factor,0.0048018829681440705,0.00033083649535675577
economics_share,Economics Journals,0.0035435480743749863,0.000200755519387685
psychology_share,Psychology Journals,0.004580508467827101,0.0006358901940150495
multidisciplinary_share,Multidisciplinary Journals,0.002554918820891036,-9.648137230448558e-05
