feature_key,feature_label,mean_abs_shap,mean_signed_shap
collection_size,Number of Papers,0.016521912191461006,0.0002731013157519907
recent,Publication Year,0.009529079476741921,0.00023416611553974865
mathphysics_share,Math/Physics Journals,0.007389661217889554,-0.0004155920147068153
biology_share,Biology Journals,0.007446341768724248,-0.00086704938418373
citation,Citation,0.004096291954298392,-0.0005479704608346904
psychology_share,Psychology Journals,0.0041201419940352455,0.0006381824499555672
journal_impact,Journal Impact Factor,0.0034173070568478637,0.0004592363208284191
economics_share,Economics Journals,0.002140253869894364,6.429007527239666e-05
multidisciplinary_share,Multidisciplinary Journals,0.0011874357701537456,0.00016163558237712572
